num_corre,día_ocu,año_ocu,hora_ocu,mes_ocu,día_sem_ocu,mupio_ocu,depto_ocu,área_geo_ocu,sexo_per,zona_ocu,edad_per,estado_con,mayor_menor,tipo_veh,marca_veh,color_veh,modelo_veh,tipo_eve,g_edad_80ymás,g_edad_60ymás,edad_quinquenales,g_hora,g_hora_5,g_modelo_veh
2095,25,2016,14,3,5,101,1,1,1,6,30,1,1,4,999,5,9999,1,5,5,7,3,2,6
2096,25,2016,17,3,5,101,1,1,1,11,45,9,1,1,28,7,1985,3,8,8,10,3,2,2
2097,25,2016,17,3,5,101,1,1,1,11,29,1,1,4,6,5,2006,1,4,4,6,3,2,4
2098,25,2016,16,3,5,2106,21,1,1,99,31,9,1,1,27,9,9999,1,5,5,7,3,2,6
2099,25,2016,16,3,5,2106,21,1,1,99,31,9,1,14,6,1,2006,1,5,5,7,3,2,4
2100,25,2016,17,3,5,1907,19,1,1,99,27,2,1,4,999,99,9999,4,4,4,6,3,2,6
2101,25,2016,18,3,5,1901,19,1,1,99,51,9,1,4,999,99,9999,2,9,9,11,4,3,6
2102,25,2016,20,3,5,601,6,2,1,99,21,2,1,1,52,7,2000,1,3,3,5,4,3,4
2103,25,2016,20,3,5,601,6,2,1,99,19,2,1,4,20,4,9999,1,2,2,4,4,3,6
2104,25,2016,20,3,5,1003,10,1,1,99,19,1,1,4,999,2,9999,1,2,2,4,4,3,6
2105,25,2016,20,3,5,1003,10,1,1,99,28,1,1,4,32,5,2010,1,4,4,6,4,3,5
2106,25,2016,17,3,5,1102,11,2,1,99,23,2,1,4,6,5,2007,2,3,3,5,3,2,4
2107,25,2016,22,3,5,901,9,1,1,99,24,9,1,4,32,99,9999,4,3,3,5,4,3,6
2108,25,2016,6,3,5,802,8,2,1,99,29,1,1,9,69,3,9999,3,4,4,6,2,1,6
2109,25,2016,1,3,5,1601,16,1,1,99,32,2,1,1,69,8,1983,1,5,5,7,1,1,2
2110,25,2016,1,3,5,1601,16,1,1,99,69,1,1,1,52,2,1998,1,12,11,14,1,1,3
2111,25,2016,12,3,5,1603,16,2,9,99,999,9,9,3,999,8,9999,4,16,12,18,3,2,6
2112,25,2016,18,3,5,1711,17,2,1,99,68,9,1,1,69,4,9999,2,12,11,14,4,3,6
2113,25,2016,23,3,5,1703,17,2,1,99,39,9,1,4,999,99,9999,4,6,6,8,4,3,6
2114,25,2016,19,3,5,401,4,2,9,99,999,9,9,9,999,2,9999,1,16,12,18,4,3,6
2115,25,2016,19,3,5,401,4,2,1,99,27,9,1,4,77,3,9999,1,4,4,6,4,3,6
2116,26,2016,1,3,6,108,1,2,1,99,40,2,1,4,67,1,2008,4,7,7,9,1,1,4
2117,26,2016,20,3,6,101,1,1,1,7,34,1,1,4,6,1,9999,1,5,5,7,4,3,6
2118,26,2016,20,3,6,101,1,1,1,7,22,1,1,4,6,1,9999,1,3,3,5,4,3,6
2119,26,2016,15,3,6,2103,21,2,1,99,31,9,1,3,69,3,1994,1,5,5,7,3,2,3
2120,26,2016,15,3,6,2103,21,2,2,99,30,9,1,4,999,9,9999,1,5,5,7,3,2,6
2121,26,2016,1,3,6,2103,21,2,9,99,999,9,9,4,999,99,9999,1,16,12,18,1,1,6
2122,26,2016,1,3,6,2103,21,2,1,99,19,9,1,4,32,1,9999,1,2,2,4,1,1,6
2123,26,2016,0,3,6,501,5,2,9,99,999,9,9,99,999,1,9999,2,16,12,18,1,1,6
2124,26,2016,20,3,6,501,5,2,1,99,25,9,1,4,43,5,2011,2,4,4,6,4,3,5
2125,26,2016,1,3,6,502,5,2,9,99,999,9,9,4,999,99,9999,1,16,12,18,1,1,6
2126,26,2016,1,3,6,502,5,2,1,99,43,9,1,4,67,3,9999,1,7,7,9,1,1,6
2127,26,2016,23,3,6,510,5,2,1,99,19,9,1,3,999,99,9999,2,2,2,4,4,3,6
2128,26,2016,22,3,6,602,6,2,1,99,33,2,1,1,69,10,1988,2,5,5,7,4,3,2
2129,26,2016,22,3,6,602,6,2,1,99,34,1,1,3,69,5,1988,2,5,5,7,4,3,2
2130,26,2016,16,3,6,1003,10,1,1,99,37,1,1,3,48,2,2011,1,6,6,8,3,2,5
2131,26,2016,16,3,6,1003,10,1,1,99,16,1,2,2,999,8,9999,1,2,2,4,3,2,6
2132,26,2016,20,3,6,1504,15,2,1,99,999,9,9,3,999,99,9999,3,16,12,18,4,3,6
2133,27,2016,12,3,7,101,1,1,1,1,27,1,1,3,69,5,9999,1,4,4,6,3,2,6
2134,27,2016,12,3,7,101,1,1,2,1,39,1,1,1,28,4,9999,1,6,6,8,3,2,6
2135,27,2016,22,3,7,101,1,1,1,1,67,9,1,99,49,6,9999,1,12,11,14,4,3,6
2136,27,2016,22,3,7,101,1,1,1,1,39,9,1,4,64,1,9999,1,6,6,8,4,3,6
2137,27,2016,12,3,7,101,1,1,1,5,44,1,1,1,69,4,2009,1,7,7,9,3,2,4
2138,27,2016,12,3,7,101,1,1,1,5,35,1,1,4,999,3,9999,1,6,6,8,3,2,6
2139,27,2016,23,3,7,101,1,1,9,11,999,9,9,8,999,7,9999,1,16,12,18,4,3,6
2140,27,2016,23,3,7,101,1,1,1,11,28,9,1,4,6,99,9999,1,4,4,6,4,3,6
2141,27,2016,8,3,7,110,1,2,1,99,34,9,1,3,69,1,9999,3,5,5,7,2,1,6
2142,27,2016,23,3,7,115,1,2,1,99,23,2,1,1,79,3,2001,1,3,3,5,4,3,4
2143,27,2016,23,3,7,115,1,2,1,99,30,1,1,3,69,99,1997,1,5,5,7,4,3,3
2144,27,2016,23,3,7,113,1,2,9,99,999,9,9,99,999,99,9999,1,16,12,18,4,3,6
2145,27,2016,23,3,7,113,1,2,1,99,28,9,1,4,999,99,9999,1,4,4,6,4,3,6
2146,27,2016,20,3,7,2001,20,1,1,99,41,9,1,4,67,5,9999,4,7,7,9,4,3,6
2147,27,2016,19,3,7,501,5,1,1,99,22,1,1,4,27,1,2008,1,3,3,5,4,3,4
2148,27,2016,19,3,7,501,5,1,1,99,20,1,1,3,69,2,2008,1,3,3,5,4,3,4
2149,27,2016,23,3,7,509,5,2,1,99,23,9,1,4,6,5,9999,4,3,3,5,4,3,6
2150,27,2016,12,3,7,501,5,2,9,99,999,9,9,5,41,2,9999,1,16,12,18,3,2,6
2151,27,2016,12,3,7,501,5,2,1,99,33,9,1,4,999,99,9999,1,5,5,7,3,2,6
2152,27,2016,18,3,7,1101,11,2,1,99,34,2,1,3,69,2,1986,1,5,5,7,4,3,2
2153,27,2016,18,3,7,1101,11,2,1,99,27,9,1,4,76,1,2012,1,4,4,6,4,3,5
2154,27,2016,10,3,7,1102,11,2,1,99,25,9,1,2,69,2,1991,1,4,4,6,2,1,3
2155,27,2016,10,3,7,1102,11,2,2,99,14,9,2,4,999,99,9999,1,1,1,3,2,1,6
2156,27,2016,19,3,7,1101,11,1,1,99,30,9,1,4,27,2,9999,1,5,5,7,4,3,6
2157,27,2016,19,3,7,1101,11,1,1,99,23,9,1,4,27,2,9999,1,3,3,5,4,3,6
2158,27,2016,1,3,7,1703,17,1,1,99,29,1,1,4,32,5,9999,4,4,4,6,1,1,6
2159,27,2016,7,3,7,401,4,2,9,99,999,9,9,1,999,99,9999,1,16,12,18,2,1,6
2160,27,2016,7,3,7,401,4,2,1,99,27,9,1,4,32,7,9999,1,4,4,6,2,1,6
2161,27,2016,18,3,7,401,4,1,9,99,999,9,9,2,69,6,9999,1,16,12,18,4,3,6
2162,27,2016,18,3,7,401,4,1,1,99,25,9,1,4,6,3,9999,1,4,4,6,4,3,6
2163,28,2016,14,3,1,101,1,1,1,1,45,1,1,4,27,5,2015,1,8,8,10,3,2,5
2164,28,2016,14,3,1,101,1,1,1,1,45,9,1,4,3,3,2015,1,8,8,10,3,2,5
2165,28,2016,13,3,1,101,1,1,1,18,35,9,1,3,69,4,9999,1,6,6,8,3,2,6
2166,28,2016,13,3,1,101,1,1,1,18,16,9,2,4,32,4,9999,1,2,2,4,3,2,6
2167,28,2016,23,3,1,101,1,1,1,12,25,1,1,1,27,5,9999,2,4,4,6,4,3,6
2168,28,2016,2,3,1,1014,10,2,1,99,27,1,1,4,18,5,9999,4,4,4,6,1,1,6
2169,28,2016,1,3,1,1108,11,2,2,99,18,9,1,1,30,4,2007,2,2,2,4,1,1,4
2170,28,2016,19,3,1,1101,11,1,1,99,46,2,1,3,69,5,1994,1,8,8,10,4,3,3
2171,28,2016,19,3,1,1101,11,1,1,99,18,1,1,4,67,5,9999,1,2,2,4,4,3,6
2172,28,2016,22,3,1,917,9,1,1,99,23,9,1,3,69,3,1987,1,3,3,5,4,3,2
2173,28,2016,22,3,1,917,9,1,1,99,25,9,1,14,6,1,2011,1,4,4,6,4,3,5
2174,28,2016,17,3,1,920,9,2,9,99,999,9,9,7,999,7,9999,3,16,12,18,3,2,6
2175,28,2016,20,3,1,1301,13,2,1,99,23,1,1,1,52,3,9999,1,3,3,5,4,3,6
2176,28,2016,20,3,1,1301,13,2,1,99,66,1,1,3,48,99,9999,1,12,11,14,4,3,6
2177,28,2016,21,3,1,1804,18,1,1,99,24,9,1,4,6,5,9999,4,3,3,5,4,3,6
2178,28,2016,5,3,1,705,7,2,1,99,28,9,1,7,30,6,1996,4,4,4,6,1,1,3
2179,28,2016,9,3,1,410,4,2,1,99,45,1,1,3,69,1,1990,1,8,8,10,2,1,3
2180,28,2016,9,3,1,410,4,2,2,99,34,1,1,3,69,5,2002,1,5,5,7,2,1,4
2181,28,2016,14,3,1,401,4,1,1,99,33,1,1,3,52,4,9999,1,5,5,7,3,2,6
2182,28,2016,14,3,1,401,4,1,2,99,65,1,1,4,999,5,9999,1,12,11,14,3,2,6
2183,29,2016,22,3,2,101,1,1,1,3,35,1,1,3,69,5,9999,2,6,6,8,4,3,6
2184,29,2016,17,3,2,1903,19,2,1,99,24,1,1,2,48,4,2003,2,3,3,5,3,2,4
2185,29,2016,16,3,2,608,6,2,1,99,50,9,1,1,48,11,9999,1,9,9,11,3,2,6
2186,29,2016,16,3,2,608,6,2,1,99,52,9,1,4,67,3,9999,1,9,9,11,3,2,6
2187,29,2016,22,3,2,1101,11,1,1,99,23,2,1,14,6,1,2008,1,3,3,5,4,3,4
2188,29,2016,22,3,2,1101,11,1,2,99,38,1,1,4,67,5,9999,1,6,6,8,4,3,6
2189,29,2016,7,3,2,901,9,1,1,99,22,9,1,2,13,1,1986,1,3,3,5,2,1,2
2190,29,2016,7,3,2,901,9,1,2,99,25,9,1,4,6,7,1986,1,4,4,6,2,1,2
2191,29,2016,23,3,2,1318,13,2,9,99,999,9,9,9,69,4,9999,4,16,12,18,4,3,6
2192,29,2016,11,3,2,1609,16,2,1,99,17,9,2,4,999,99,9999,4,2,2,4,2,1,6
2193,29,2016,8,3,2,406,4,2,9,99,999,9,9,12,17,17,1985,4,16,12,18,2,1,2
2194,29,2016,8,3,2,304,3,2,1,99,34,1,1,4,999,99,9999,1,5,5,7,2,1,6
2195,29,2016,8,3,2,304,3,2,1,99,999,9,9,7,30,1,1996,1,16,12,18,2,1,3
2196,30,2016,12,3,3,101,1,1,1,1,28,9,1,12,999,1,9999,2,4,4,6,3,2,6
2197,30,2016,1,3,3,101,1,1,1,12,29,9,1,4,67,1,9999,1,4,4,6,1,1,6
2198,30,2016,1,3,3,101,1,1,1,12,38,9,1,1,41,4,2011,1,6,6,8,1,1,5
2199,30,2016,21,3,3,101,1,1,1,12,39,1,1,3,999,99,9999,1,6,6,8,4,3,6
2200,30,2016,21,3,3,101,1,1,1,12,31,1,1,1,999,11,9999,1,5,5,7,4,3,6
2201,30,2016,14,3,3,501,5,2,1,99,25,1,1,4,67,4,9999,1,4,4,6,3,2,6
2202,30,2016,21,3,3,1010,10,2,1,99,34,2,1,5,84,2,9999,1,5,5,7,4,3,6
2203,30,2016,21,3,3,1010,10,2,1,99,40,1,1,1,27,8,9999,1,7,7,9,4,3,6
2204,30,2016,7,3,3,1612,16,2,1,99,32,9,1,3,69,99,9999,1,5,5,7,2,1,6
2205,30,2016,7,3,3,1612,16,2,1,99,32,9,1,4,76,99,9999,1,5,5,7,2,1,6
2206,30,2016,13,3,3,1503,15,2,1,99,24,9,1,5,10,2,2001,99,3,3,5,3,2,4
2207,30,2016,13,3,3,1503,15,2,1,99,999,9,1,4,6,2,9999,1,16,12,18,3,2,6
2208,30,2016,13,3,3,1804,18,2,1,99,31,1,1,4,27,1,9999,1,5,5,7,3,2,6
2209,30,2016,13,3,3,1804,18,2,1,99,34,1,1,5,67,2,2015,1,5,5,7,3,2,5
2210,30,2016,7,3,3,716,7,1,9,99,999,9,9,3,999,99,9999,1,16,12,18,2,1,6
2211,30,2016,18,3,3,301,3,2,9,99,999,9,9,4,999,99,9999,1,16,12,18,4,3,6
2212,30,2016,21,3,3,314,3,2,1,99,32,1,1,1,69,2,9999,2,5,5,7,4,3,6
2213,31,2016,18,3,4,109,1,1,1,99,45,1,1,5,28,2,2012,1,8,8,10,4,3,5
2214,31,2016,18,3,4,109,1,1,1,99,24,1,1,4,999,5,2014,1,3,3,5,4,3,5
2215,31,2016,22,3,4,117,1,1,1,99,35,9,1,4,6,5,9999,2,6,6,8,4,3,6
2216,31,2016,22,3,4,2101,21,1,1,99,22,2,1,4,67,5,9999,1,3,3,5,4,3,6
2217,31,2016,22,3,4,2101,21,1,2,99,47,1,1,4,27,5,9999,1,8,8,10,4,3,6
2218,31,2016,12,3,4,2004,20,2,9,99,999,9,9,3,999,2,9999,3,16,12,18,3,2,6
2219,31,2016,10,3,4,1904,19,2,9,99,999,9,9,3,69,9,9999,1,16,12,18,2,1,6
2220,31,2016,10,3,4,1904,19,2,1,99,58,9,1,4,32,4,9999,1,10,10,12,2,1,6
2221,31,2016,20,3,4,1904,19,2,1,99,40,9,1,5,67,2,9999,4,7,7,9,4,3,6
2222,31,2016,21,3,4,502,5,2,9,99,999,9,9,5,999,1,9999,1,16,12,18,4,3,6
2223,31,2016,7,3,4,901,9,1,9,99,999,9,9,3,999,99,9999,1,16,12,18,2,1,6
2224,31,2016,7,3,4,901,9,1,1,99,33,9,1,4,999,99,9999,1,5,5,7,2,1,6
2225,31,2016,5,3,4,1308,13,2,1,99,25,9,1,4,999,99,9999,4,4,4,6,1,1,6
2226,31,2016,16,3,4,801,8,2,9,99,999,9,9,99,999,99,9999,1,16,12,18,3,2,6
2227,31,2016,16,3,4,801,8,2,1,99,24,9,1,4,999,99,9999,1,3,3,5,3,2,6
2228,31,2016,23,3,4,1712,17,2,1,99,53,2,1,4,67,3,2008,2,9,9,11,4,3,4
2229,31,2016,22,3,4,1406,14,2,2,99,50,1,1,1,21,2,1997,2,9,9,11,4,3,3
2230,31,2016,4,3,4,415,4,2,1,99,31,1,1,1,48,4,9999,1,5,5,7,1,1,6
2231,31,2016,4,3,4,415,4,2,9,99,999,9,9,5,26,2,9999,1,16,12,18,1,1,6
2232,31,2016,9,3,4,415,4,2,1,99,32,9,1,7,30,1,9999,1,5,5,7,2,1,6
2233,31,2016,9,3,4,415,4,2,1,99,29,1,1,9,69,3,9999,1,4,4,6,2,1,6
2234,1,2016,16,4,5,511,5,2,1,99,21,1,1,1,21,9,1995,1,3,3,5,3,2,3
2235,1,2016,12,4,5,602,6,2,1,99,30,9,1,12,30,3,9999,1,5,5,7,3,2,6
2236,1,2016,12,4,5,602,6,2,1,99,19,9,1,4,6,1,2012,1,2,2,4,3,2,5
2237,1,2016,4,4,5,614,6,2,1,99,32,9,1,1,48,6,9999,2,5,5,7,1,1,6
2238,1,2016,3,4,5,1015,10,2,1,99,54,9,1,12,50,3,1999,2,9,9,11,1,1,3
2239,1,2016,10,4,5,920,9,2,1,99,18,9,1,3,48,10,1987,1,2,2,4,2,1,2
2240,1,2016,10,4,5,920,9,2,2,99,37,9,1,4,42,1,2008,1,6,6,8,2,1,4
2241,1,2016,19,4,5,920,9,2,1,99,60,1,1,6,57,11,1984,1,11,11,13,4,3,2
2242,1,2016,10,4,5,920,9,2,1,99,27,1,1,4,35,1,9999,1,4,4,6,2,1,6
2243,1,2016,18,4,5,917,9,2,9,99,999,9,9,3,999,99,9999,1,16,12,18,4,3,6
2244,1,2016,18,4,5,917,9,2,1,99,26,9,1,4,27,2,9999,1,4,4,6,4,3,6
2245,1,2016,18,4,5,1501,15,2,1,99,37,9,1,3,69,2,1993,1,6,6,8,4,3,3
2246,1,2016,18,4,5,1501,15,2,1,99,47,2,1,4,67,1,9999,1,8,8,10,4,3,6
2247,1,2016,23,4,5,205,2,2,1,99,25,9,1,3,69,5,9999,1,4,4,6,4,3,6
2248,1,2016,23,4,5,205,2,2,9,99,999,9,9,99,999,99,9999,1,16,12,18,4,3,6
2249,1,2016,19,4,5,1802,18,2,1,99,25,9,1,2,41,2,9999,1,4,4,6,4,3,6
2250,1,2016,19,4,5,1802,18,2,9,99,999,9,9,3,999,4,9999,1,16,12,18,4,3,6
2251,1,2016,0,4,5,1709,17,2,1,99,53,2,1,4,999,99,9999,1,9,9,11,1,1,6
2252,1,2016,0,4,5,1709,17,2,9,99,999,9,9,3,69,5,9999,1,16,12,18,1,1,6
2253,1,2016,9,4,5,1401,14,2,1,99,25,1,1,4,27,1,2015,1,4,4,6,2,1,5
2254,1,2016,9,4,5,1401,14,2,1,99,22,1,1,4,67,5,9999,1,3,3,5,2,1,6
2255,1,2016,21,4,5,1406,14,2,1,99,26,1,1,6,23,4,1994,1,4,4,6,4,3,3
2256,1,2016,21,4,5,1406,14,2,1,99,21,1,1,4,32,14,9999,1,3,3,5,4,3,6
2257,1,2016,18,4,5,706,7,2,9,99,999,9,9,2,31,9,9999,3,16,12,18,4,3,6
2258,1,2016,11,4,5,312,3,2,1,99,16,9,2,3,999,3,2003,1,2,2,4,2,1,4
2259,1,2016,11,4,5,312,3,2,9,99,999,9,9,5,999,99,9999,1,16,12,18,2,1,6
2260,2,2016,15,4,6,101,1,1,1,1,25,9,1,1,999,99,9999,1,4,4,6,3,2,6
2261,2,2016,15,4,6,101,1,1,1,1,33,9,1,4,67,4,9999,1,5,5,7,3,2,6
2262,2,2016,5,4,6,101,1,1,1,4,22,9,1,4,6,1,9999,1,3,3,5,1,1,6
2263,2,2016,5,4,6,101,1,1,1,4,39,9,1,12,999,6,9999,1,6,6,8,1,1,6
2264,2,2016,14,4,6,101,1,1,1,1,33,9,1,2,61,3,9999,1,5,5,7,3,2,6
2265,2,2016,14,4,6,101,1,1,1,1,38,9,1,4,67,1,9999,1,6,6,8,3,2,6
2266,2,2016,13,4,6,101,1,1,1,1,19,9,1,1,69,4,2003,1,2,2,4,3,2,4
2267,2,2016,13,4,6,101,1,1,1,1,24,9,1,4,999,99,9999,1,3,3,5,3,2,6
2268,2,2016,3,4,6,101,1,1,1,18,31,9,1,4,999,1,9999,4,5,5,7,1,1,6
2269,2,2016,20,4,6,104,1,2,2,99,42,1,1,1,28,2,2007,1,7,7,9,4,3,4
2270,2,2016,20,4,6,104,1,2,1,99,22,9,1,4,999,2,9999,1,3,3,5,4,3,6
2271,2,2016,8,4,6,106,1,2,1,99,19,9,1,1,56,7,9999,2,2,2,4,2,1,6
2272,2,2016,10,4,6,101,1,1,2,16,23,9,1,1,69,2,2009,1,3,3,5,2,1,4
2273,2,2016,10,4,6,101,1,1,1,16,73,9,1,2,67,4,1993,1,13,11,15,2,1,3
2274,2,2016,15,4,6,101,1,1,1,7,32,9,1,1,69,99,2015,1,5,5,7,3,2,5
2275,2,2016,15,4,6,101,1,1,1,7,43,9,1,4,3,4,2015,1,7,7,9,3,2,5
2276,2,2016,18,4,6,117,1,1,1,99,20,9,1,4,999,99,9999,4,3,3,5,4,3,6
2277,2,2016,21,4,6,2005,20,2,1,99,31,9,1,1,999,6,9999,1,5,5,7,4,3,6
2278,2,2016,23,4,6,506,5,1,1,99,24,2,1,4,6,5,2012,2,3,3,5,4,3,5
2279,2,2016,18,4,6,1501,15,2,1,99,999,9,9,5,26,2,9999,3,16,12,18,4,3,6
2280,2,2016,1,4,6,1801,18,2,1,99,62,1,1,6,19,2,1996,1,11,11,13,1,1,3
2281,2,2016,1,4,6,1801,18,2,1,99,23,2,1,4,6,4,9999,1,3,3,5,1,1,6
2282,2,2016,14,4,6,413,4,2,1,99,30,9,1,3,56,11,9999,2,5,5,7,3,2,6
2283,3,2016,1,4,7,101,1,1,1,9,32,2,1,1,28,2,2012,1,5,5,7,1,1,5
2284,3,2016,1,4,7,101,1,1,1,9,29,2,1,1,74,4,2003,1,4,4,6,1,1,4
2285,3,2016,22,4,7,101,1,1,1,2,53,9,1,3,17,5,2001,1,9,9,11,4,3,4
2286,3,2016,22,4,7,101,1,1,1,2,37,9,1,1,28,2,2015,1,6,6,8,4,3,5
2287,3,2016,13,4,7,101,1,1,9,3,999,9,9,3,999,99,9999,1,16,12,18,3,2,6
2288,3,2016,6,4,7,102,1,2,9,99,999,9,9,3,69,9,9999,2,16,12,18,2,1,6
2289,3,2016,2,4,7,102,1,2,1,99,37,2,1,12,999,4,1995,1,6,6,8,1,1,3
2290,3,2016,2,4,7,102,1,2,1,99,32,9,1,5,999,3,1993,1,5,5,7,1,1,3
2291,3,2016,1,4,7,101,1,1,1,10,22,2,1,1,12,6,1999,1,3,3,5,1,1,3
2292,3,2016,1,4,7,101,1,1,9,10,999,9,9,1,28,2,2007,1,16,12,18,1,1,4
2293,3,2016,1,4,7,101,1,1,9,10,999,9,9,1,27,2,2006,1,16,12,18,1,1,4
2294,3,2016,1,4,7,101,1,1,9,10,999,9,9,1,28,2,2016,1,16,12,18,1,1,5
2295,3,2016,1,4,7,101,1,1,9,10,999,9,9,1,28,2,2016,1,16,12,18,1,1,5
2296,3,2016,23,4,7,101,1,1,1,11,29,2,1,1,48,1,9999,1,4,4,6,4,3,6
2297,3,2016,23,4,7,101,1,1,9,11,999,9,9,2,48,5,9999,1,16,12,18,4,3,6
2298,3,2016,9,4,7,109,1,1,1,99,999,9,1,12,7,1,9999,2,16,12,18,2,1,6
2299,3,2016,23,4,7,110,1,1,1,99,29,2,1,2,999,6,9999,2,4,4,6,4,3,6
2300,3,2016,1,4,7,113,1,2,1,99,59,2,1,1,56,3,9999,1,10,10,12,1,1,6
2301,3,2016,1,4,7,113,1,2,1,99,44,9,1,1,56,2,9999,1,7,7,9,1,1,6
2302,3,2016,19,4,7,2205,22,2,9,99,999,9,9,99,999,99,9999,1,16,12,18,4,3,6
2303,3,2016,19,4,7,2205,22,2,1,99,26,9,1,4,999,99,9999,1,4,4,6,4,3,6
2304,3,2016,0,4,7,2101,21,1,1,99,21,2,1,1,17,11,9999,1,3,3,5,1,1,6
2305,3,2016,0,4,7,2101,21,1,9,99,999,9,9,2,999,99,9999,1,16,12,18,1,1,6
2306,3,2016,1,4,7,1906,19,2,1,99,37,9,1,3,69,99,1985,1,6,6,8,1,1,2
2307,3,2016,1,4,7,1906,19,2,1,99,20,9,1,4,999,99,9999,1,3,3,5,1,1,6
2308,3,2016,15,4,7,1904,19,2,1,99,22,9,1,4,27,5,9999,1,3,3,5,3,2,6
2309,3,2016,15,4,7,1904,19,2,9,99,999,9,9,3,69,9,9999,1,16,12,18,3,2,6
2310,3,2016,2,4,7,509,5,2,1,99,33,2,1,2,17,5,2008,2,5,5,7,1,1,4
2311,3,2016,18,4,7,614,6,2,1,99,55,9,1,3,69,3,9999,1,10,10,12,4,3,6
2312,3,2016,18,4,7,614,6,2,1,99,38,9,1,4,6,3,9999,1,6,6,8,4,3,6
2313,3,2016,10,4,7,1016,10,2,9,99,999,9,9,99,999,99,9999,1,16,12,18,2,1,6
2314,3,2016,10,4,7,1016,10,2,1,99,50,9,1,4,67,5,9999,1,9,9,11,2,1,6
2315,3,2016,21,4,7,901,9,1,1,99,29,2,1,1,28,8,1987,2,4,4,6,4,3,2
2316,3,2016,15,4,7,1302,13,2,1,99,35,9,1,4,1,3,2016,4,6,6,8,3,2,5
2317,3,2016,20,4,7,1301,13,2,1,99,65,9,1,1,999,99,9999,3,12,11,14,4,3,6
2318,3,2016,11,4,7,1609,16,2,1,99,37,9,1,2,28,5,2006,4,6,6,8,2,1,4
2319,3,2016,7,4,7,1502,15,2,1,99,17,2,2,5,41,99,9999,2,2,2,4,2,1,6
2320,3,2016,1,4,7,1701,17,2,1,99,31,2,1,4,3,99,9999,1,5,5,7,1,1,6
2321,3,2016,1,4,7,1701,17,2,9,99,999,9,9,1,999,99,9999,1,16,12,18,1,1,6
2322,3,2016,11,4,7,308,3,2,1,99,35,1,1,1,48,9,9999,1,6,6,8,2,1,6
2323,3,2016,11,4,7,308,3,2,1,99,20,1,1,4,6,5,9999,1,3,3,5,2,1,6
2324,4,2016,20,4,1,101,1,1,1,18,33,9,1,4,2,5,9999,2,5,5,7,4,3,6
2325,4,2016,7,4,1,106,1,2,2,99,33,1,1,1,69,5,2004,1,5,5,7,2,1,4
2326,4,2016,7,4,1,106,1,2,1,99,61,1,1,1,69,2,1993,1,11,11,13,2,1,3
2327,4,2016,14,4,1,109,1,1,1,99,39,1,1,2,48,4,2009,1,6,6,8,3,2,4
2328,4,2016,14,4,1,109,1,1,1,99,999,1,1,4,6,5,9999,1,16,12,18,3,2,6
2329,4,2016,22,4,1,109,1,2,1,99,26,9,1,4,999,99,9999,1,4,4,6,4,3,6
2330,4,2016,22,4,1,109,1,2,2,99,47,9,1,4,32,99,9999,1,8,8,10,4,3,6
2331,4,2016,19,4,1,2201,22,2,1,99,57,1,1,1,69,3,1999,1,10,10,12,4,3,3
2332,4,2016,19,4,1,2201,22,2,1,99,37,1,1,3,56,6,1995,1,6,6,8,4,3,3
2333,4,2016,8,4,1,1905,19,2,9,99,999,9,9,6,999,99,9999,1,16,12,18,2,1,6
2334,4,2016,21,4,1,1102,11,2,1,99,46,2,1,4,999,1,9999,4,8,8,10,4,3,6
2335,4,2016,12,4,1,1303,13,2,1,99,20,9,1,6,40,2,9999,1,3,3,5,3,2,6
2336,4,2016,12,4,1,1303,13,2,1,99,36,9,1,5,31,2,9999,1,6,6,8,3,2,6
2337,4,2016,13,4,1,1301,13,1,1,99,27,9,1,3,69,5,2001,1,4,4,6,3,2,4
2338,4,2016,13,4,1,1301,13,1,1,99,30,9,1,1,48,2,1993,1,5,5,7,3,2,3
2339,4,2016,19,4,1,1301,13,2,9,99,999,9,9,4,999,99,9999,1,16,12,18,4,3,6
2340,4,2016,7,4,1,801,8,2,1,99,45,9,1,6,999,2,9999,2,8,8,10,2,1,6
2341,4,2016,8,4,1,1601,16,1,1,99,33,1,1,3,69,2,2013,1,5,5,7,2,1,5
2342,4,2016,8,4,1,1601,16,1,1,99,32,1,1,4,999,99,9999,1,5,5,7,2,1,6
2343,4,2016,20,4,1,1803,18,2,9,99,999,9,9,6,19,99,9999,1,16,12,18,4,3,6
2344,4,2016,20,4,1,1803,18,2,1,99,40,9,1,13,999,1,9999,1,7,7,9,4,3,6
2345,4,2016,5,4,1,1707,17,2,2,99,23,9,1,4,999,99,9999,1,3,3,5,1,1,6
2346,4,2016,5,4,1,1707,17,2,9,99,999,9,9,99,999,99,9999,1,16,12,18,1,1,6
2347,4,2016,17,4,1,1402,14,2,1,99,28,2,1,4,67,4,2014,1,4,4,6,3,2,5
2348,4,2016,17,4,1,1402,14,2,9,99,999,9,9,4,999,99,9999,1,16,12,18,3,2,6
2349,4,2016,17,4,1,301,3,2,1,99,48,2,1,1,41,8,2015,1,8,8,10,3,2,5
2350,4,2016,17,4,1,301,3,2,1,99,32,9,1,4,18,5,2007,1,5,5,7,3,2,4
2351,5,2016,15,4,2,101,1,1,1,9,22,9,1,2,34,6,1995,1,3,3,5,3,2,3
2352,5,2016,15,4,2,101,1,1,1,9,32,9,1,4,27,1,9999,1,5,5,7,3,2,6
