núm_corre,año_ocu,día_ocu,hora_ocu,g_hora,g_hora_5,mes_ocu,día_sem_ocu,mupio_ocu,depto_ocu,zona_ocu,sexo_per,edad_per,g_edad_80ymás,g_edad_60ymás,edad_quinquenales,estado_con,mayor_menor,tipo_veh,marca_veh,color_veh,modelo_veh,g_modelo_veh,tipo_eve
1812,2017,29,0,1,1,3,3,101,1,6,1,44,7,7,9,2,1,3,17,4,1999,3,1
1813,2017,29,0,1,1,3,3,101,1,6,1,26,4,4,6,1,1,1,69,6,1991,3,1
1814,2017,29,11,2,1,3,3,502,5,99,1,35,6,6,8,1,1,1,69,4,9999,6,1
1815,2017,29,11,2,1,3,3,502,5,99,1,999,16,12,18,9,1,12,999,6,9999,6,1
1816,2017,29,23,4,3,3,3,513,5,99,1,17,2,2,4,9,2,4,999,99,9999,6,2
1817,2017,29,15,3,2,3,3,611,6,99,2,22,3,3,5,9,1,4,999,99,9999,6,1
1818,2017,29,15,3,2,3,3,1101,11,99,1,24,3,3,5,9,1,3,48,4,2015,5,1
1819,2017,29,15,3,2,3,3,1101,11,99,1,21,3,3,5,9,1,4,67,5,9999,6,1
1820,2017,30,22,4,3,3,4,101,1,6,1,20,3,3,5,1,1,1,27,1,9999,6,1
1821,2017,30,22,4,3,3,4,101,1,6,1,27,4,4,6,1,1,4,39,99,9999,6,1
1822,2017,30,9,2,1,3,4,2001,20,99,9,999,16,12,18,1,9,3,69,99,9999,6,2
1823,2017,30,23,4,3,3,4,1901,19,99,1,25,4,4,6,1,1,4,6,5,2015,5,4
1824,2017,30,17,3,2,3,4,501,5,99,1,60,11,11,13,1,1,2,999,99,2000,4,1
1825,2017,30,17,3,2,3,4,501,5,99,1,21,3,3,5,1,1,4,32,1,2017,5,1
1826,2017,30,11,2,1,3,4,1415,14,99,1,27,4,4,6,1,1,4,3,14,9999,6,1
1827,2017,30,19,4,3,3,4,401,4,99,1,44,7,7,9,1,1,1,10,3,2008,4,1
1828,2017,30,19,4,3,3,4,401,4,99,1,38,6,6,8,1,1,4,6,14,2008,4,1
1829,2017,30,21,4,3,3,4,403,4,99,1,23,3,3,5,1,1,4,999,99,9999,6,2
1830,2017,31,0,1,1,3,5,1901,19,99,1,34,5,5,7,1,1,3,69,4,2006,4,1
1831,2017,31,0,1,1,3,5,1901,19,99,1,19,2,2,4,1,1,4,76,5,2004,4,1
1832,2017,31,19,4,3,3,5,507,5,99,1,26,4,4,6,1,1,3,31,4,9999,6,1
1833,2017,31,19,4,3,3,5,507,5,99,1,999,16,12,18,1,1,4,999,99,9999,6,1
1834,2017,31,20,4,3,3,5,101,1,10,1,33,5,5,7,1,1,4,999,99,9999,6,1
1835,2017,31,20,4,3,3,5,101,1,10,1,35,6,6,8,1,1,4,6,1,2015,5,1
1836,2017,31,14,3,2,3,5,201,2,99,1,30,5,5,7,1,1,1,999,3,9999,6,2
1837,2017,31,3,1,1,3,5,1406,14,99,1,33,5,5,7,1,1,5,26,2,9999,6,3
1838,2017,31,23,4,3,3,5,501,5,99,1,30,5,5,7,1,1,4,999,99,9999,6,2
1839,2017,31,23,4,3,3,5,513,5,99,1,40,7,7,9,1,1,4,999,99,9999,6,2
1840,2017,31,13,3,2,3,5,101,1,6,1,39,6,6,8,1,1,1,69,99,2008,4,2
1841,2017,31,13,3,2,3,5,101,1,6,1,42,7,7,9,1,1,5,999,2,9999,6,2
1842,2017,31,4,1,1,3,5,1420,14,99,1,69,12,11,14,1,1,4,999,99,9999,6,2
1843,2017,1,16,3,2,4,6,101,1,1,1,29,4,4,6,1,1,1,10,1,2007,4,1
1844,2017,1,16,3,2,4,6,101,1,1,1,52,9,9,11,1,1,4,18,5,2015,5,1
1845,2017,1,14,3,2,4,6,101,1,18,1,34,5,5,7,1,1,4,999,1,9999,6,1
1846,2017,1,14,3,2,4,6,101,1,18,1,52,9,9,11,1,1,3,31,99,1993,3,1
1847,2017,1,2,1,1,4,6,101,1,11,1,38,6,6,8,1,1,1,41,11,9999,6,1
1848,2017,1,2,1,1,4,6,101,1,11,1,27,4,4,6,1,1,3,69,4,9999,6,1
1849,2017,1,18,4,3,4,6,117,1,99,1,52,9,9,11,1,1,3,69,5,9999,6,1
1850,2017,1,18,4,3,4,6,117,1,99,1,34,5,5,7,1,1,4,999,5,9999,6,1
1851,2017,1,11,2,1,4,6,501,5,99,1,61,11,11,13,1,1,2,28,4,2003,4,1
1852,2017,1,11,2,1,4,6,501,5,99,1,24,3,3,5,1,1,4,67,5,9999,6,1
1853,2017,1,14,3,2,4,6,601,6,99,1,36,6,6,8,1,1,5,30,99,9999,6,2
1854,2017,1,16,3,2,4,6,1011,10,99,1,16,2,2,4,1,2,1,69,3,2001,4,1
1855,2017,1,16,3,2,4,6,1011,10,99,1,33,5,5,7,1,1,4,67,4,9999,6,1
1856,2017,1,19,4,3,4,6,1312,13,99,1,22,3,3,5,1,1,4,67,4,9999,6,4
1857,2017,1,7,2,1,4,6,1801,18,99,1,21,3,3,5,2,1,4,999,99,9999,6,4
1858,2017,1,9,2,1,4,6,1705,17,99,1,66,12,11,14,1,1,4,35,1,9999,6,2
1859,2017,2,4,1,1,4,7,101,1,1,1,34,5,5,7,1,1,1,28,2,2014,5,1
1860,2017,2,4,1,1,4,7,101,1,1,1,23,3,3,5,1,1,4,27,5,2013,5,1
1861,2017,2,23,4,3,4,7,101,1,12,1,30,5,5,7,1,1,4,18,1,2017,5,1
1862,2017,2,23,4,3,4,7,101,1,12,9,999,16,12,18,1,1,1,999,99,9999,6,1
1863,2017,2,8,2,1,4,7,101,1,9,1,31,5,5,7,1,1,5,52,2,2007,4,1
1864,2017,2,8,2,1,4,7,101,1,9,1,21,3,3,5,1,1,9,50,2,9999,6,1
1865,2017,2,15,3,2,4,7,1501,15,99,1,18,2,2,4,1,1,3,52,5,2012,5,1
1866,2017,2,15,3,2,4,7,1501,15,99,1,37,6,6,8,1,1,5,84,2,2017,5,1
1867,2017,2,13,3,2,4,7,2213,22,99,1,32,5,5,7,1,1,3,69,5,1992,3,3
1868,2017,2,15,3,2,4,7,1604,16,99,1,21,3,3,5,2,1,4,27,5,9999,6,2
1869,2017,2,18,4,3,4,7,2001,20,99,9,999,16,12,18,1,9,1,999,99,9999,6,1
1870,2017,2,18,4,3,4,7,2001,20,99,1,20,3,3,5,1,1,4,999,99,9999,6,1
1871,2017,2,5,1,1,4,7,602,6,99,1,22,3,3,5,1,1,4,999,99,9999,6,1
1872,2017,2,18,4,3,4,7,2001,20,99,9,999,16,12,18,1,9,1,999,99,9999,6,1
1873,2017,2,18,4,3,4,7,1712,17,99,1,23,3,3,5,1,1,4,999,99,9999,6,1
1874,2017,2,18,4,3,4,7,1712,17,99,9,23,3,3,5,1,1,5,56,99,9999,6,1
1875,2017,2,21,4,3,4,7,1703,17,99,1,19,2,2,4,1,1,4,999,99,9999,6,1
1876,2017,2,21,4,3,4,7,1703,17,99,9,999,16,12,18,1,9,1,999,99,9999,6,1
1877,2017,2,9,2,1,4,7,2215,22,99,1,22,3,3,5,1,1,4,6,3,9999,6,4
1878,2017,2,4,1,1,4,7,101,1,17,1,30,5,5,7,1,1,4,999,99,9999,6,1
1879,2017,2,4,1,1,4,7,101,1,17,9,999,16,12,18,1,9,1,999,99,9999,6,1
1880,2017,2,16,3,2,4,7,107,1,99,1,27,4,4,6,1,1,14,999,99,9999,6,1
1881,2017,2,16,3,2,4,7,101,1,17,9,999,16,12,18,1,9,1,999,99,9999,6,1
1882,2017,2,23,4,3,4,7,111,1,99,1,16,2,2,4,1,2,4,32,99,9999,6,1
1883,2017,2,23,4,3,4,7,111,1,99,9,999,16,12,18,1,9,3,999,5,9999,6,1
1884,2017,2,20,4,3,4,7,111,1,99,1,22,3,3,5,1,1,4,999,99,9999,6,1
1885,2017,2,20,4,3,4,7,111,1,99,9,999,16,12,18,1,9,1,999,99,9999,6,1
1886,2017,2,1,1,1,4,7,1905,19,99,1,29,4,4,6,1,1,4,999,99,9999,6,1
1887,2017,2,1,1,1,4,7,1905,19,99,9,999,16,12,18,1,9,1,999,99,9999,6,1
1888,2017,2,22,4,3,4,7,501,5,99,9,999,16,12,18,1,9,3,999,5,9999,6,1
1889,2017,2,22,4,3,4,7,501,5,99,1,26,4,4,6,1,1,4,54,1,9999,6,1
1890,2017,2,20,4,3,4,7,401,4,99,1,20,3,3,5,1,1,4,999,99,9999,6,1
1891,2017,2,20,4,3,4,7,401,4,99,9,999,16,12,18,1,9,1,999,99,9999,6,1
1892,2017,2,23,4,3,4,7,106,1,99,1,26,4,4,6,1,1,4,6,99,9999,6,1
1893,2017,2,23,4,3,4,7,106,1,99,9,999,16,12,18,1,9,1,999,99,9999,6,1
1894,2017,2,7,2,1,4,7,401,4,99,1,15,2,2,4,1,2,4,999,99,9999,6,1
1895,2017,2,7,2,1,4,7,401,4,99,9,999,16,12,18,1,9,1,999,99,9999,6,1
1896,2017,2,22,4,3,4,7,101,1,5,1,67,12,11,14,1,1,4,999,99,9999,6,1
1897,2017,2,22,4,3,4,7,101,1,5,9,999,16,12,18,1,9,1,999,99,9999,6,1
1898,2017,2,1,1,1,4,7,117,1,99,9,999,16,12,18,1,9,1,999,99,9999,6,1
1899,2017,2,1,1,1,4,7,117,1,99,2,30,5,5,7,1,1,4,999,99,9999,6,1
1900,2017,3,9,2,1,4,1,101,1,18,1,32,5,5,7,1,1,5,17,2,9999,6,1
1901,2017,3,9,2,1,4,1,101,1,18,1,22,3,3,5,1,1,4,999,99,9999,6,1
1902,2017,3,4,1,1,4,1,105,1,99,1,48,8,8,10,2,1,4,6,3,9999,6,4
1903,2017,3,23,4,3,4,1,101,1,18,9,999,16,12,18,9,9,3,999,99,9999,6,1
1904,2017,3,23,4,3,4,1,101,1,18,1,43,7,7,9,1,1,4,999,99,9999,6,1
1905,2017,3,14,3,2,4,1,117,1,99,1,35,6,6,8,1,1,12,999,1,9999,6,1
1906,2017,3,14,3,2,4,1,117,1,99,1,23,3,3,5,1,1,4,999,14,9999,6,1
1907,2017,3,6,2,1,4,1,608,6,99,1,23,3,3,5,2,1,4,999,99,9999,6,2
1908,2017,4,7,2,1,4,2,101,1,1,2,52,9,9,11,1,1,9,27,5,2007,4,1
1909,2017,4,7,2,1,4,2,101,1,1,1,64,11,11,13,1,1,4,999,1,2017,5,1
1910,2017,4,5,1,1,4,2,1601,16,99,1,26,4,4,6,1,1,1,28,2,2001,4,1
1911,2017,4,5,1,1,4,2,1601,16,99,1,41,7,7,9,1,1,3,999,5,9999,6,1
1912,2017,4,17,3,2,4,2,101,1,18,2,48,8,8,10,1,1,1,69,9,2001,4,2
1913,2017,4,7,2,1,4,2,1601,16,99,1,32,5,5,7,1,1,12,69,6,1999,3,2
1914,2017,4,14,3,2,4,2,401,4,99,1,35,6,6,8,1,1,4,999,99,9999,6,1
1915,2017,4,14,3,2,4,2,401,4,99,9,999,16,12,18,9,9,1,999,99,9999,6,1
1916,2017,4,10,2,1,4,2,1501,15,99,1,17,2,2,4,1,2,4,999,99,9999,6,2
1917,2017,4,0,1,1,4,2,101,1,1,1,64,11,11,13,1,1,4,999,99,9999,6,1
1918,2017,4,0,1,1,4,2,101,1,1,9,999,16,12,18,9,9,1,999,99,9999,6,1
1919,2017,4,0,1,1,4,2,511,5,99,1,34,5,5,7,1,1,6,19,5,1998,3,1
1920,2017,4,0,1,1,4,2,511,5,99,1,34,5,5,7,1,1,11,52,2,2007,4,1
1921,2017,4,2,1,1,4,2,609,6,99,1,34,5,5,7,1,1,2,48,3,2008,4,1
1922,2017,4,2,1,1,4,2,609,6,99,2,30,5,5,7,1,1,4,76,3,9999,6,1
1923,2017,4,0,1,1,4,2,1101,11,99,1,32,5,5,7,1,1,4,67,5,9999,6,1
1924,2017,4,0,1,1,4,2,1101,11,99,1,35,6,6,8,2,1,99,67,1,9999,6,1
1925,2017,4,15,3,2,4,2,1101,11,99,9,999,16,12,18,9,9,6,19,2,9999,6,1
1926,2017,4,15,3,2,4,2,1101,11,99,1,38,6,6,8,9,1,6,999,99,9999,6,1
1927,2017,4,15,3,2,4,2,1101,11,99,1,32,5,5,7,9,1,6,999,99,9999,6,1
1928,2017,4,13,3,2,4,2,1306,13,99,1,999,16,12,18,9,1,5,50,2,9999,6,4
1929,2017,4,12,3,2,4,2,1401,14,99,1,41,7,7,9,9,1,1,999,6,9999,6,1
1930,2017,4,12,3,2,4,2,1401,14,99,1,60,11,11,13,9,1,9,28,6,2009,4,1
1931,2017,4,23,4,3,4,2,101,1,18,1,28,4,4,6,9,1,4,999,99,9999,6,1
1932,2017,4,23,4,3,4,2,101,1,18,9,999,16,12,18,9,9,1,999,2,9999,6,1
1933,2017,4,0,1,1,4,2,101,1,2,1,25,4,4,6,9,1,4,999,99,9999,6,1
1934,2017,4,0,1,1,4,2,101,1,2,9,999,16,12,18,9,9,1,999,2,9999,6,1
1935,2017,5,14,3,2,4,3,101,1,18,1,42,7,7,9,9,1,4,999,99,9999,6,2
1936,2017,5,13,3,2,4,3,107,1,99,1,17,2,2,4,1,2,1,27,2,1996,3,2
1937,2017,5,4,1,1,4,3,117,1,99,1,32,5,5,7,9,1,1,48,4,9999,6,2
1938,2017,5,19,4,3,4,3,501,5,99,1,22,3,3,5,1,1,4,35,5,9999,6,2
1939,2017,5,22,4,3,4,3,511,5,99,1,35,6,6,8,2,1,1,52,5,9999,6,2
1940,2017,5,6,2,1,4,3,601,6,99,9,999,16,12,18,9,9,6,19,2,1999,3,1
1941,2017,5,6,2,1,4,3,601,6,99,1,28,4,4,6,9,1,4,6,2,1999,3,1
1942,2017,5,23,4,3,4,3,608,6,99,1,22,3,3,5,1,1,4,999,99,9999,6,4
1943,2017,5,6,2,1,4,3,1303,13,99,1,45,8,8,10,1,1,3,69,4,2013,5,1
1944,2017,5,6,2,1,4,3,1303,13,99,1,48,8,8,10,9,1,4,69,4,2013,5,1
1945,2017,5,12,3,2,4,3,1801,18,99,1,19,2,2,4,9,1,2,28,15,9999,6,1
1946,2017,5,12,3,2,4,3,1801,18,99,1,40,7,7,9,9,1,4,999,5,9999,6,1
1947,2017,5,6,2,1,4,3,1701,17,99,1,17,2,2,4,1,2,4,6,1,9999,6,4
1948,2017,6,20,4,3,4,4,101,1,18,1,19,2,2,4,1,1,4,32,5,2017,5,1
1949,2017,6,20,4,3,4,4,101,1,18,9,999,16,12,18,9,9,1,999,99,9999,6,1
1950,2017,6,12,3,2,4,4,101,1,10,1,55,10,10,12,9,1,1,10,11,2001,4,1
1951,2017,6,12,3,2,4,4,101,1,10,1,25,4,4,6,1,1,4,6,3,9999,6,1
1952,2017,6,21,4,3,4,4,2205,22,99,1,29,4,4,6,1,1,1,69,6,9999,6,1
1953,2017,6,21,4,3,4,4,2205,22,99,2,32,5,5,7,2,1,3,69,3,9999,6,1
1954,2017,6,0,1,1,4,4,1101,11,99,1,18,2,2,4,1,1,4,18,1,2008,4,1
1955,2017,6,0,1,1,4,4,1101,11,99,9,999,16,12,18,9,9,1,999,99,9999,6,1
1956,2017,6,20,4,3,4,4,901,9,99,1,63,11,11,13,9,1,3,69,99,1994,3,1
1957,2017,6,20,4,3,4,4,901,9,99,1,20,3,3,5,9,1,1,32,99,1994,3,1
1958,2017,6,7,2,1,4,4,1602,16,99,1,72,13,11,15,9,1,5,69,2,9999,6,1
1959,2017,6,7,2,1,4,4,1602,16,99,9,999,16,12,18,9,9,1,69,4,9999,6,1
1960,2017,6,13,3,2,4,4,1217,12,99,1,24,3,3,5,9,1,4,27,3,9999,6,1
1961,2017,6,13,3,2,4,4,1217,12,99,1,23,3,3,5,9,1,4,27,5,9999,6,1
1962,2017,6,19,4,3,4,4,1801,18,99,1,30,5,5,7,9,1,4,67,1,9999,6,2
1963,2017,6,19,4,3,4,4,1008,10,99,1,19,2,2,4,9,1,4,999,1,9999,6,4
1964,2017,6,21,4,3,4,4,101,1,17,1,57,10,10,12,2,1,10,56,2,2004,4,1
1965,2017,6,21,4,3,4,4,101,1,17,1,40,7,7,9,1,1,2,27,9,2004,4,1
1966,2017,6,21,4,3,4,4,117,1,99,1,71,13,11,15,1,1,1,12,1,2000,4,1
1967,2017,6,22,4,3,4,4,501,5,99,1,30,5,5,7,1,1,4,999,99,9999,6,1
1968,2017,6,22,4,3,4,4,501,5,99,9,999,16,12,18,9,9,1,69,4,9999,6,1
1969,2017,6,3,1,1,4,4,1705,17,99,1,19,2,2,4,9,1,4,18,99,9999,6,1
1970,2017,6,3,1,1,4,4,1705,17,99,9,999,16,12,18,9,9,1,69,4,9999,6,1
1971,2017,7,0,1,1,4,5,101,1,11,1,40,7,7,9,1,1,4,32,1,9999,6,2
1972,2017,7,22,4,3,4,5,509,5,99,1,30,5,5,7,9,1,4,76,5,9999,6,1
1973,2017,7,22,4,3,4,5,501,5,99,1,30,5,5,7,1,1,4,999,99,9999,6,1
1974,2017,7,21,4,3,4,5,1101,11,99,1,25,4,4,6,2,1,4,6,1,9999,6,1
1975,2017,7,9,2,1,4,5,1601,16,99,1,52,9,9,11,1,1,2,69,9,1996,3,1
1976,2017,7,9,2,1,4,5,1601,16,99,1,22,3,3,5,1,1,4,54,1,9999,6,1
1977,2017,7,19,4,3,4,5,1610,16,99,1,24,3,3,5,1,1,1,48,5,1998,3,1
1978,2017,7,19,4,3,4,5,1610,16,99,1,41,7,7,9,1,1,4,27,1,9999,6,1
1979,2017,7,7,2,1,4,5,1703,17,99,1,26,4,4,6,1,1,1,48,9,1998,3,1
1980,2017,7,7,2,1,4,5,1703,17,99,1,61,11,11,13,1,1,3,69,4,2015,5,1
1981,2017,7,7,2,1,4,5,1703,17,99,1,62,11,11,13,1,1,14,6,1,2006,4,1
1982,2017,7,14,3,2,4,5,411,4,99,1,20,3,3,5,1,1,4,999,99,9999,6,1
1983,2017,8,13,3,2,4,6,101,1,1,1,27,4,4,6,1,1,99,46,2,9999,6,1
1984,2017,8,13,3,2,4,6,101,1,1,1,48,8,8,10,1,1,4,32,1,9999,6,1
1985,2017,8,14,3,2,4,6,109,1,99,1,28,4,4,6,1,1,2,30,7,1992,3,1
1986,2017,8,14,3,2,4,6,109,1,99,1,35,6,6,8,1,1,4,64,4,2014,5,1
1987,2017,8,17,3,2,4,6,2201,22,99,1,58,10,10,12,1,1,3,31,11,9999,6,1
1988,2017,8,17,3,2,4,6,2201,22,99,1,22,3,3,5,1,1,4,72,3,2010,5,1
1989,2017,8,18,4,3,4,6,2201,22,99,1,26,4,4,6,2,1,99,27,3,1995,3,1
1990,2017,8,18,4,3,4,6,2201,22,99,1,51,9,9,11,1,1,99,31,10,2001,4,1
1991,2017,8,18,4,3,4,6,2001,20,99,1,27,4,4,6,1,1,4,67,99,9999,6,1
1992,2017,8,18,4,3,4,6,2001,20,99,9,999,16,12,18,1,9,5,999,99,9999,6,1
1993,2017,8,17,3,2,4,6,1901,19,99,1,31,5,5,7,1,1,1,27,1,2005,4,1
1994,2017,8,17,3,2,4,6,1901,19,99,1,65,12,11,14,1,1,4,67,1,2015,5,1
1995,2017,8,19,4,3,4,6,509,5,99,1,21,3,3,5,1,1,1,69,99,9999,6,1
1996,2017,8,23,4,3,4,6,1004,10,99,1,50,9,9,11,1,1,2,28,4,9999,6,1
1997,2017,8,23,4,3,4,6,1004,10,99,1,27,4,4,6,1,1,4,6,1,9999,6,1
1998,2017,8,21,4,3,4,6,1014,10,99,1,999,16,12,18,1,1,6,19,99,9999,6,4
1999,2017,8,0,1,1,4,6,901,9,99,1,36,6,6,8,1,1,1,52,99,9999,6,1
2000,2017,8,0,1,1,4,6,901,9,99,1,32,5,5,7,1,1,4,27,1,9999,6,1
2001,2017,8,5,1,1,4,6,207,2,99,1,41,7,7,9,1,1,2,999,99,9999,6,3
2002,2017,8,9,2,1,4,6,1801,18,99,1,17,2,2,4,1,2,6,999,99,9999,6,1
2003,2017,8,9,2,1,4,6,1801,18,99,9,999,16,12,18,1,9,5,999,2,9999,6,1
2004,2017,8,22,4,3,4,6,1705,17,99,1,81,15,11,17,1,1,1,28,5,9999,6,1
2005,2017,8,22,4,3,4,6,1705,17,99,9,999,16,12,18,1,9,3,69,99,9999,6,1
2006,2017,8,17,3,2,4,6,1409,14,99,1,35,6,6,8,1,1,3,69,11,1986,2,3
2007,2017,8,16,3,2,4,6,304,3,99,1,31,5,5,7,2,1,1,48,5,2011,5,1
2008,2017,8,16,3,2,4,6,304,3,99,1,45,8,8,10,1,1,2,50,4,2002,4,1
2009,2017,9,2,1,1,4,7,101,1,1,1,32,5,5,7,2,1,1,27,2,9999,6,1
2010,2017,9,2,1,1,4,7,101,1,1,1,999,16,12,18,1,1,11,999,2,2015,5,1
2011,2017,9,22,4,3,4,7,101,1,2,1,27,4,4,6,9,1,4,32,3,2007,4,4
2012,2017,9,19,4,3,4,7,101,1,6,1,40,7,7,9,9,1,6,19,1,1999,3,1
2013,2017,9,19,4,3,4,7,101,1,6,1,21,3,3,5,9,1,4,32,3,2017,5,1
2014,2017,9,10,2,1,4,7,101,1,17,1,27,4,4,6,9,1,4,76,99,2014,5,4
2015,2017,9,7,2,1,4,7,103,1,99,1,53,9,9,11,9,1,3,999,99,9999,6,3
2016,2017,9,10,2,1,4,7,108,1,99,1,18,2,2,4,9,1,1,56,99,9999,6,1
2017,2017,9,10,2,1,4,7,108,1,99,1,27,4,4,6,9,1,4,999,5,9999,6,1
2018,2017,9,17,3,2,4,7,108,1,99,1,63,11,11,13,9,1,1,52,6,1992,3,1
2019,2017,9,17,3,2,4,7,108,1,99,1,63,11,11,13,9,1,5,19,2,2000,4,1
2020,2017,9,5,1,1,4,7,101,1,16,1,21,3,3,5,9,1,3,56,5,1993,3,3
2021,2017,9,3,1,1,4,7,101,1,12,1,20,3,3,5,2,1,1,27,1,9999,6,2
2022,2017,9,18,4,3,4,7,109,1,99,1,21,3,3,5,9,1,1,69,1,9999,6,1
2023,2017,9,18,4,3,4,7,109,1,99,1,17,2,2,4,9,2,4,999,99,9999,6,1
2024,2017,9,3,1,1,4,7,110,1,99,1,39,6,6,8,9,1,3,69,99,1999,3,1
2025,2017,9,3,1,1,4,7,110,1,99,9,999,16,12,18,9,9,1,48,6,9999,6,1
2026,2017,9,23,4,3,4,7,109,1,99,1,40,7,7,9,9,1,3,999,9,9999,6,1
2027,2017,9,23,4,3,4,7,109,1,99,9,999,16,12,18,9,9,3,999,9,9999,6,1
2028,2017,9,18,4,3,4,7,117,1,99,1,22,3,3,5,2,1,3,69,5,9999,6,1
2029,2017,9,18,4,3,4,7,117,1,99,1,30,5,5,7,1,1,4,6,99,9999,6,1
2030,2017,9,10,2,1,4,7,2212,22,99,1,29,4,4,6,9,1,4,999,99,9999,6,4
2031,2017,9,0,1,1,4,7,2207,22,99,1,40,7,7,9,9,1,4,6,1,9999,6,2
2032,2017,9,0,1,1,4,7,1903,19,99,1,30,5,5,7,9,1,4,6,5,9999,6,1
2033,2017,9,0,1,1,4,7,1903,19,99,9,999,16,12,18,9,9,6,19,5,9999,6,1
2034,2017,9,8,2,1,4,7,502,5,99,1,49,8,8,10,9,1,3,69,2,2017,5,1
2035,2017,9,8,2,1,4,7,502,5,99,1,18,2,2,4,9,1,4,999,5,9999,6,1
2036,2017,9,18,4,3,4,7,505,5,99,1,25,4,4,6,9,1,3,52,9,9999,6,3
2037,2017,9,22,4,3,4,7,614,6,99,1,20,3,3,5,9,1,4,27,5,9999,6,4
2038,2017,9,22,4,3,4,7,603,6,99,1,26,4,4,6,9,1,4,999,5,9999,6,2
2039,2017,9,22,4,3,4,7,603,6,99,9,999,16,12,18,9,9,6,19,2,9999,6,2
2040,2017,9,20,4,3,4,7,1006,10,99,1,45,8,8,10,9,1,4,999,99,9999,6,2
2041,2017,9,22,4,3,4,7,1102,11,99,1,64,11,11,13,9,1,18,999,99,9999,6,2
2042,2017,9,4,1,1,4,7,901,9,99,1,25,4,4,6,9,1,4,32,5,2013,5,1
2043,2017,9,4,1,1,4,7,901,9,99,9,999,16,12,18,9,9,3,999,5,9999,6,1
2044,2017,9,15,3,2,4,7,1207,12,99,9,999,16,12,18,9,9,3,69,2,9999,6,2
2045,2017,9,2,1,1,4,7,1617,16,99,2,30,5,5,7,9,1,4,999,99,9999,6,2
2046,2017,9,4,1,1,4,7,1615,16,99,1,16,2,2,4,9,2,18,999,3,9999,6,1
2047,2017,9,4,1,1,4,7,1615,16,99,9,999,16,12,18,9,9,4,999,1,9999,6,1
2048,2017,9,19,4,3,4,7,1801,18,99,2,16,2,2,4,9,2,4,999,99,9999,6,2
2049,2017,9,9,2,1,4,7,1701,17,99,1,28,4,4,6,9,1,6,19,99,1992,3,1
2050,2017,9,9,2,1,4,7,1701,17,99,1,999,16,12,18,9,1,3,999,99,9999,6,1
2051,2017,9,9,2,1,4,7,1701,17,99,1,999,16,12,18,9,1,9,999,99,9999,6,1
2052,2017,9,15,3,2,4,7,401,4,99,1,60,11,11,13,9,1,2,69,9,1998,3,1
2053,2017,9,15,3,2,4,7,401,4,99,1,17,2,2,4,9,2,4,32,6,9999,6,1
2054,2017,9,19,4,3,4,7,401,4,99,1,30,5,5,7,9,1,4,999,99,9999,6,1
2055,2017,9,19,4,3,4,7,401,4,99,1,33,5,5,7,9,1,4,999,99,9999,6,1
2056,2017,10,19,4,3,4,1,101,1,6,1,46,8,8,10,9,1,4,999,99,9999,6,2
2057,2017,10,23,4,3,4,1,101,1,5,1,21,3,3,5,9,1,4,77,5,9999,6,2
2058,2017,10,15,3,2,4,1,109,1,99,2,30,5,5,7,9,1,2,48,2,2016,5,1
2059,2017,10,15,3,2,4,1,109,1,99,1,67,12,11,14,9,1,9,41,4,2016,5,1
2060,2017,10,15,3,2,4,1,109,1,99,1,24,3,3,5,9,1,4,77,99,2016,5,1
2061,2017,10,22,4,3,4,1,110,1,99,1,18,2,2,4,9,1,4,999,1,9999,6,2
2062,2017,10,12,3,2,4,1,1610,16,99,1,22,3,3,5,2,1,2,69,6,9999,6,2
2063,2017,10,21,4,3,4,1,1508,15,99,9,999,16,12,18,9,9,1,48,4,9999,6,2
2064,2017,11,23,4,3,4,2,101,1,18,1,28,4,4,6,9,1,4,999,99,9999,6,2
2065,2017,11,11,2,1,4,2,109,1,99,1,39,6,6,8,1,1,11,999,17,9999,6,1
2066,2017,11,11,2,1,4,2,109,1,99,1,20,3,3,5,1,1,4,999,99,9999,6,1
2067,2017,11,14,3,2,4,2,513,5,99,9,999,16,12,18,9,9,3,999,99,9999,6,1
2068,2017,11,14,3,2,4,2,513,5,99,1,23,3,3,5,9,1,4,999,99,9999,6,1
2069,2017,11,7,2,1,4,2,1006,10,99,1,20,3,3,5,1,1,4,18,5,9999,6,1
2070,2017,11,7,2,1,4,2,1006,10,99,9,999,16,12,18,9,9,1,48,11,9999,6,1
2071,2017,11,18,4,3,4,2,1006,10,99,1,22,3,3,5,1,1,4,999,99,9999,6,1
2072,2017,11,18,4,3,4,2,1006,10,99,9,999,16,12,18,9,9,2,999,99,9999,6,1
2073,2017,11,18,4,3,4,2,1201,12,99,1,24,3,3,5,1,1,3,69,1,9999,6,2
2074,2017,11,21,4,3,4,2,1418,14,99,1,40,7,7,9,1,1,3,69,6,1994,3,3
2075,2017,11,16,3,2,4,2,701,7,99,1,33,5,5,7,1,1,1,48,5,9999,6,4
2076,2017,11,6,2,1,4,2,404,4,99,9,999,16,12,18,9,9,12,28,11,9999,6,1
2077,2017,11,6,2,1,4,2,404,4,99,1,18,2,2,4,9,1,4,76,3,9999,6,1
2078,2017,12,0,1,1,4,3,101,1,1,1,26,4,4,6,1,1,1,48,5,9999,6,3
2079,2017,12,0,1,1,4,3,101,1,6,9,999,16,12,18,1,9,1,999,99,9999,6,1
2080,2017,12,0,1,1,4,3,101,1,6,1,30,5,5,7,1,1,4,6,5,9999,6,1
