,num_hecho,dia_ocu,mes_ocu,dia_sem_ocu,hora_ocu,depto_ocu,areag_ocu,sexo_fall_les,edad_fall_les,g_edad,edad_m1,tipo_vehi,color_vehi,modelo_vehi,causa_acc,fall_les,zona_ocu,year,marca_vehi,muni_ocu
3448,4457,6,8,4,15,2,2,2,26,6,1,7,2,1993,1,2,99,2009,99,-1
3449,5556,17,10,6,16,9,2,2,26,6,1,3,1,1997,3,2,99,2009,99,-1
3450,3271,22,6,1,16,16,2,2,26,6,1,3,11,1984,3,2,99,2009,99,-1
3451,1698,28,3,6,16,18,2,2,26,6,1,4,5,1999,4,2,99,2009,99,-1
3452,3628,16,7,4,16,14,2,2,26,6,1,5,6,9999,3,2,99,2009,99,-1
3453,5711,27,10,2,16,5,2,2,26,6,1,10,2,9999,1,2,99,2009,99,-1
3454,2336,26,4,7,17,14,2,2,26,6,1,3,5,1987,4,2,99,2009,99,-1
3455,1226,2,3,1,17,13,2,2,26,6,1,3,9,9999,2,2,99,2009,99,-1
3456,2152,18,4,6,17,6,2,2,26,6,1,3,8,1991,1,2,99,2009,99,-1
3457,2109,13,4,1,17,18,1,2,26,6,1,4,6,2009,1,2,99,2009,99,-1
3458,1485,15,3,7,17,1,1,2,26,6,1,12,9,9999,2,2,99,2009,99,-1
3459,807,11,2,3,19,10,2,2,26,6,1,4,1,9999,2,2,99,2009,99,-1
3460,6391,15,12,2,19,8,2,2,26,6,1,7,3,9999,3,2,99,2009,99,-1
3461,5963,19,11,4,21,1,1,2,26,6,1,4,5,9999,4,2,99,2009,99,-1
3462,3720,23,7,4,21,1,1,2,26,6,1,4,3,9999,1,2,99,2009,99,-1
3463,3724,24,7,5,22,1,1,2,26,6,1,3,6,2007,1,2,99,2009,99,-1
3464,376,19,1,7,23,4,1,2,26,6,1,4,4,2006,1,2,99,2009,99,-1
3465,2647,17,5,7,23,19,2,2,26,6,1,4,99,9999,1,2,99,2009,99,-1
3466,968,20,2,5,999,1,1,1,27,6,1,4,1,9999,1,2,99,2009,99,-1
3467,2304,25,4,6,0,14,2,1,27,6,1,1,4,9999,3,2,99,2009,99,-1
3468,5196,26,9,6,0,1,1,1,27,6,1,1,99,9999,2,2,99,2009,99,-1
3469,1452,15,3,7,0,22,2,1,27,6,1,4,1,9999,4,2,99,2009,99,-1
3470,1562,19,3,4,0,10,2,1,27,6,1,4,99,9999,4,2,99,2009,99,-1
3471,1563,19,3,4,0,10,2,1,27,6,1,4,99,9999,4,2,99,2009,99,-1
3472,1760,1,4,3,0,14,2,1,27,6,1,4,99,9999,4,2,99,2009,99,-1
3473,2987,8,6,1,0,11,2,1,27,6,1,4,1,9999,2,2,99,2009,99,-1
3474,1769,2,4,4,1,9,2,1,27,6,1,4,3,2007,2,2,99,2009,99,-1
3475,5978,21,11,6,3,1,1,1,27,6,1,4,1,9999,1,2,99,2009,99,-1
3476,3171,17,6,3,5,2,2,1,27,6,1,3,3,2000,3,2,99,2009,99,-1
3477,6433,16,12,3,5,1,1,1,27,6,1,5,99,9999,3,2,99,2009,99,-1
3478,6440,16,12,3,5,1,1,1,27,6,1,5,99,9999,3,2,99,2009,99,-1
3479,6456,16,12,3,5,1,1,1,27,6,1,5,99,9999,3,2,99,2009,99,-1
3480,6459,16,12,3,5,1,1,1,27,6,1,5,99,9999,3,2,99,2009,99,-1
3481,2240,21,4,2,5,2,2,1,27,6,1,7,99,9999,3,2,99,2009,99,-1
3482,2248,21,4,2,5,2,2,1,27,6,1,7,99,9999,3,2,99,2009,99,-1
3483,2252,21,4,2,5,2,2,1,27,6,1,7,99,9999,3,2,99,2009,99,-1
3484,2253,21,4,2,5,2,2,1,27,6,1,7,99,9999,3,2,99,2009,99,-1
3485,5209,26,9,6,6,13,2,1,27,6,1,3,4,9999,4,2,99,2009,99,-1
3486,2172,19,4,7,6,1,1,1,27,6,1,5,2,2006,1,2,99,2009,99,-1
3487,2177,19,4,7,6,1,1,1,27,6,1,5,2,2006,1,2,99,2009,99,-1
3488,1975,11,4,6,6,22,2,1,27,6,1,7,1,9999,3,2,99,2009,99,-1
3489,1984,11,4,6,6,22,2,1,27,6,1,7,1,9999,3,2,99,2009,99,-1
3490,1987,11,4,6,6,22,2,1,27,6,1,7,1,9999,3,2,99,2009,99,-1
3491,3904,3,8,1,7,1,1,1,27,6,1,1,4,2007,1,2,99,2009,99,-1
3492,4261,3,8,1,7,1,1,1,27,6,1,1,4,2007,1,2,99,2009,99,-1
3493,4397,3,8,1,7,1,1,1,27,6,1,1,4,2007,1,2,99,2009,99,-1
3494,3721,23,7,4,7,10,1,1,27,6,1,4,1,2005,1,2,99,2009,99,-1
3495,5135,23,9,3,7,1,1,1,27,6,1,4,1,9999,1,2,99,2009,99,-1
3496,6259,8,12,2,7,1,1,1,27,6,1,4,5,9999,1,2,99,2009,99,-1
3497,2943,5,6,5,7,16,2,1,27,6,1,9,3,9999,1,2,99,2009,99,-1
3498,5718,28,10,3,8,1,1,1,27,6,1,4,3,1998,1,2,99,2009,99,-1
3499,1829,6,4,1,8,16,2,1,27,6,1,5,99,9999,4,2,99,2009,99,-1
3500,3744,25,7,6,9,5,2,1,27,6,1,1,11,2004,1,2,99,2009,99,-1
3501,5877,8,11,7,9,14,2,1,27,6,1,3,2,9999,4,2,99,2009,99,-1
3502,5531,17,10,6,9,19,2,1,27,6,1,3,4,1991,3,2,99,2009,99,-1
3503,4764,24,8,1,9,6,2,1,27,6,1,3,99,9999,3,2,99,2009,99,-1
3504,913,16,2,1,9,14,2,1,27,6,1,3,7,1994,2,2,99,2009,99,-1
3505,2361,28,4,2,9,1,1,1,27,6,1,4,99,9999,1,2,99,2009,99,-1
3506,1288,6,3,5,10,22,2,1,27,6,1,3,9,1999,1,2,99,2009,99,-1
3507,3928,4,8,2,10,8,1,1,27,6,1,4,1,9999,1,2,99,2009,99,-1
3508,4285,4,8,2,10,8,1,1,27,6,1,4,1,9999,1,2,99,2009,99,-1
3509,4421,4,8,2,10,8,1,1,27,6,1,4,1,9999,1,2,99,2009,99,-1
3510,2298,25,4,6,10,1,1,1,27,6,1,4,5,2008,1,2,99,2009,99,-1
3511,6426,16,12,3,10,1,1,1,27,6,1,4,5,9999,1,2,99,2009,99,-1
3512,2844,28,5,4,10,17,2,1,27,6,1,4,9,9999,1,2,99,2009,99,-1
3513,279,14,1,3,10,4,2,1,27,6,1,7,2,1989,1,2,99,2009,99,-1
3514,6270,8,12,2,11,14,2,1,27,6,1,3,3,9999,3,2,99,2009,99,-1
3515,4074,12,8,3,11,16,2,1,27,6,1,3,5,9999,3,2,99,2009,99,-1
3516,4075,12,8,3,11,16,2,1,27,6,1,3,5,9999,3,2,99,2009,99,-1
3517,4567,12,8,3,11,16,2,1,27,6,1,3,5,9999,3,2,99,2009,99,-1
3518,4568,12,8,3,11,16,2,1,27,6,1,3,5,9999,3,2,99,2009,99,-1
3519,4143,17,8,1,11,22,2,1,27,6,1,4,3,9999,2,2,99,2009,99,-1
3520,4636,17,8,1,11,22,2,1,27,6,1,4,3,9999,2,2,99,2009,99,-1
3521,668,4,2,3,11,18,2,1,27,6,1,4,99,9999,2,2,99,2009,99,-1
3522,3825,30,7,4,11,1,1,1,27,6,1,4,1,1982,1,2,99,2009,99,-1
3523,5535,17,10,6,11,1,1,1,27,6,1,4,3,9999,1,2,99,2009,99,-1
3524,6284,9,12,3,11,16,2,1,27,6,1,5,2,9999,2,2,99,2009,99,-1
3525,2751,22,5,5,11,16,2,1,27,6,1,9,3,9999,4,2,99,2009,99,-1
3526,1305,7,3,6,12,2,2,1,27,6,1,3,11,1983,1,2,99,2009,99,-1
3527,6010,22,11,7,12,2,2,1,27,6,1,4,1,2009,1,2,99,2009,99,-1
3528,1291,7,3,6,12,1,1,1,27,6,1,4,99,2007,1,2,99,2009,99,-1
3529,552,31,1,6,12,5,2,1,27,6,1,5,2,9999,1,2,99,2009,99,-1
3530,1265,4,3,3,12,1,1,1,27,6,1,5,3,1992,1,2,99,2009,99,-1
3531,5674,23,10,5,12,7,2,1,27,6,1,9,1,9999,1,2,99,2009,99,-1
3532,1176,1,3,7,13,1,2,1,27,6,1,1,4,9999,1,2,99,2009,99,-1
3533,1182,1,3,7,13,1,2,1,27,6,1,1,4,9999,1,2,99,2009,99,-1
3534,5134,23,9,3,13,1,1,1,27,6,1,4,1,2007,2,2,99,2009,99,-1
3535,5112,20,9,7,13,12,2,1,27,6,1,4,99,9999,2,2,99,2009,99,-1
3536,5033,15,9,2,14,6,2,1,27,6,1,2,8,1985,2,2,99,2009,99,-1
3537,4979,11,9,5,14,3,2,1,27,6,1,3,1,9999,1,2,99,2009,99,-1
3538,1430,14,3,6,14,20,2,1,27,6,1,4,99,9999,1,2,99,2009,99,-1
3539,6473,17,12,4,14,1,2,1,27,6,1,7,2,9999,1,2,99,2009,99,-1
3540,926,18,2,3,14,20,2,1,27,6,1,10,1,2007,3,2,99,2009,99,-1
3541,5608,19,10,1,15,19,2,1,27,6,1,3,1,9999,1,2,99,2009,99,-1
3542,3324,27,6,6,15,1,1,1,27,6,1,3,3,9999,1,2,99,2009,99,-1
3543,5695,25,10,7,16,2,2,1,27,6,1,2,13,2004,1,2,99,2009,99,-1
3544,3276,22,6,1,16,16,2,1,27,6,1,3,11,1984,3,2,99,2009,99,-1
3545,6639,24,12,4,16,17,2,1,27,6,1,4,99,9999,2,2,99,2009,99,-1
3546,4072,12,8,3,17,9,2,1,27,6,1,1,1,9999,1,2,99,2009,99,-1
3547,4565,12,8,3,17,9,2,1,27,6,1,1,1,9999,1,2,99,2009,99,-1
3548,1538,17,3,2,17,10,2,1,27,6,1,3,5,9999,3,2,99,2009,99,-1
3549,1797,4,4,6,17,1,1,1,27,6,1,3,3,1986,1,2,99,2009,99,-1
3550,866,14,2,6,17,1,1,1,27,6,1,3,5,2009,1,2,99,2009,99,-1
3551,852,13,2,5,17,20,2,1,27,6,1,3,6,9999,1,2,99,2009,99,-1
3552,2956,6,6,6,17,1,1,1,27,6,1,4,3,2008,4,2,99,2009,99,-1
3553,4919,6,9,7,17,18,2,1,27,6,1,9,2,2001,2,2,99,2009,99,-1
3554,874,14,2,6,18,11,2,1,27,6,1,1,2,1993,1,2,99,2009,99,-1
3555,5825,4,11,3,18,4,2,1,27,6,1,2,2,9999,1,2,99,2009,99,-1
3556,6432,16,12,3,18,16,2,1,27,6,1,3,5,9999,1,2,99,2009,99,-1
3557,4134,16,8,7,18,17,2,1,27,6,1,5,2,9999,1,2,99,2009,99,-1
3558,4627,16,8,7,18,17,2,1,27,6,1,5,2,9999,1,2,99,2009,99,-1
3559,384,21,1,3,19,1,1,1,27,6,1,1,7,9999,1,2,99,2009,99,-1
3560,508,28,1,3,19,2,2,1,27,6,1,3,9,2007,2,2,99,2009,99,-1
3561,509,28,1,3,19,2,2,1,27,6,1,3,9,2007,2,2,99,2009,99,-1
3562,2544,8,5,5,19,1,1,1,27,6,1,3,2,1990,1,2,99,2009,99,-1
3563,4094,13,8,4,19,17,2,1,27,6,1,5,99,9999,1,2,99,2009,99,-1
3564,4587,13,8,4,19,17,2,1,27,6,1,5,99,9999,1,2,99,2009,99,-1
3565,2992,8,6,1,20,9,2,1,27,6,1,2,99,9999,2,2,99,2009,99,-1
3566,747,7,2,6,20,19,1,1,27,6,1,2,99,9999,1,2,99,2009,99,-1
3567,3187,18,6,4,20,2,2,1,27,6,1,3,3,2003,1,2,99,2009,99,-1
3568,4719,23,8,7,20,1,1,1,27,6,1,4,3,9999,1,2,99,2009,99,-1
3569,3480,8,7,3,20,9,2,1,27,6,1,5,1,1994,3,2,99,2009,99,-1
3570,4757,24,8,1,21,6,2,1,27,6,1,1,5,1995,1,2,99,2009,99,-1
3571,3944,5,8,3,21,9,2,1,27,6,1,3,4,1990,2,2,99,2009,99,-1
3572,4301,5,8,3,21,9,2,1,27,6,1,3,4,1990,2,2,99,2009,99,-1
3573,4437,5,8,3,21,9,2,1,27,6,1,3,4,1990,2,2,99,2009,99,-1
3574,1185,1,3,7,22,5,2,1,27,6,1,1,9,2001,1,2,99,2009,99,-1
3575,315,16,1,5,22,18,2,1,27,6,1,1,99,9999,1,2,99,2009,99,-1
3576,3610,15,7,3,22,5,1,1,27,6,1,1,99,9999,1,2,99,2009,99,-1
3577,751,7,2,6,22,1,1,1,27,6,1,3,6,1998,1,2,99,2009,99,-1
3578,2588,11,5,1,22,5,2,1,27,6,1,4,4,9999,1,2,99,2009,99,-1
3579,837,12,2,4,22,5,2,1,27,6,1,9,99,9999,1,2,99,2009,99,-1
3580,3560,12,7,7,23,9,1,1,27,6,1,1,4,9999,1,2,99,2009,99,-1
3581,3733,24,7,5,23,6,1,1,27,6,1,4,1,9999,1,2,99,2009,99,-1
3582,1031,21,2,6,23,1,1,1,27,6,1,4,99,2007,1,2,99,2009,99,-1
3583,6540,19,12,6,0,11,2,2,27,6,1,4,99,9999,1,2,99,2009,99,-1
3584,5864,8,11,7,1,1,1,2,27,6,1,2,5,9999,2,2,99,2009,99,-1
3585,6151,29,11,7,1,9,2,2,27,6,1,3,2,9999,4,2,99,2009,99,-1
3586,1930,10,4,5,3,6,2,2,27,6,1,1,5,9999,2,2,99,2009,99,-1
3587,2024,11,4,6,5,1,2,2,27,6,1,9,9,1999,1,2,99,2009,99,-1
3588,6130,29,11,7,6,1,1,2,27,6,1,1,9,9999,2,2,99,2009,99,-1
3589,2913,3,6,3,7,1,1,2,27,6,1,7,99,9999,1,2,99,2009,99,-1
3590,746,7,2,6,8,3,1,2,27,6,1,3,1,2005,1,2,99,2009,99,-1
3591,5151,24,9,4,9,3,2,2,27,6,1,7,99,9999,1,2,99,2009,99,-1
3592,4027,8,8,6,9,10,2,2,27,6,1,9,4,2006,1,2,99,2009,99,-1
3593,4520,8,8,6,9,10,2,2,27,6,1,9,4,2006,1,2,99,2009,99,-1
3594,3344,28,6,7,10,1,1,2,27,6,1,1,15,1993,2,2,99,2009,99,-1
3595,4129,16,8,7,10,14,2,2,27,6,1,3,5,1990,3,2,99,2009,99,-1
3596,4622,16,8,7,10,14,2,2,27,6,1,3,5,1990,3,2,99,2009,99,-1
3597,4078,12,8,3,11,16,2,2,27,6,1,3,5,9999,3,2,99,2009,99,-1
3598,4571,12,8,3,11,16,2,2,27,6,1,3,5,9999,3,2,99,2009,99,-1
3599,5933,17,11,2,11,19,2,2,27,6,1,4,99,9999,1,2,99,2009,99,-1
3600,736,7,2,6,11,14,2,2,27,6,1,9,99,9999,2,2,99,2009,99,-1
3601,5781,1,11,7,13,5,2,2,27,6,1,3,5,1986,1,2,99,2009,99,-1
3602,706,5,2,4,13,1,2,2,27,6,1,7,7,9999,1,2,99,2009,99,-1
3603,5702,26,10,1,13,1,1,2,27,6,1,10,1,9999,3,2,99,2009,99,-1
3604,4980,11,9,5,14,3,2,2,27,6,1,3,1,9999,1,2,99,2009,99,-1
3605,2099,13,4,1,14,11,2,2,27,6,1,3,6,9999,1,2,99,2009,99,-1
3606,4857,2,9,3,14,1,1,2,27,6,1,4,99,9999,1,2,99,2009,99,-1
3607,6060,25,11,3,15,5,2,2,27,6,1,4,1,2005,1,2,99,2009,99,-1
3608,5313,1,10,4,15,15,2,2,27,6,1,9,6,2004,3,2,99,2009,99,-1
3609,2271,23,4,4,15,9,2,2,27,6,1,9,6,2008,1,2,99,2009,99,-1
3610,5057,16,9,3,16,14,2,2,27,6,1,3,2,9999,3,2,99,2009,99,-1
3611,3882,2,8,7,17,11,2,2,27,6,1,1,11,9999,1,2,99,2009,99,-1
3612,4239,2,8,7,17,11,2,2,27,6,1,1,11,9999,1,2,99,2009,99,-1
3613,4375,2,8,7,17,11,2,2,27,6,1,1,11,9999,1,2,99,2009,99,-1
3614,2345,26,4,7,17,16,2,2,27,6,1,3,1,9999,1,2,99,2009,99,-1
3615,6677,27,12,7,17,20,2,2,27,6,1,4,3,2008,1,2,99,2009,99,-1
3616,6013,23,11,1,17,11,1,2,27,6,1,10,7,9999,3,2,99,2009,99,-1
3617,4195,20,8,4,18,12,2,2,27,6,1,1,2,9999,1,2,99,2009,99,-1
3618,4689,20,8,4,18,12,2,2,27,6,1,1,2,9999,1,2,99,2009,99,-1
3619,2693,18,5,1,18,10,2,2,27,6,1,3,6,1980,3,2,99,2009,99,-1
3620,5586,18,10,7,18,13,2,2,27,6,1,7,6,1995,3,2,99,2009,99,-1
3621,5648,22,10,4,18,5,2,2,27,6,1,7,8,9999,3,2,99,2009,99,-1
3622,429,24,1,6,18,5,1,2,27,6,1,8,8,1972,1,2,99,2009,99,-1
3623,5243,28,9,1,19,4,2,2,27,6,1,3,1,9999,1,2,99,2009,99,-1
3624,6398,15,12,2,19,8,2,2,27,6,1,7,3,9999,3,2,99,2009,99,-1
3625,100,5,1,1,20,17,2,2,27,6,1,3,9,1991,1,2,99,2009,99,-1
3626,121,7,1,3,20,1,1,2,27,6,1,4,99,9999,1,2,99,2009,99,-1
3627,3573,13,7,1,21,19,2,2,27,6,1,4,99,9999,4,2,99,2009,99,-1
3628,3905,3,8,1,22,9,1,2,27,6,1,4,2,1998,1,2,99,2009,99,-1
3629,4262,3,8,1,22,9,1,2,27,6,1,4,2,1998,1,2,99,2009,99,-1
3630,4398,3,8,1,22,9,1,2,27,6,1,4,2,1998,1,2,99,2009,99,-1
3631,375,19,1,7,23,4,1,2,27,6,1,4,4,2006,1,2,99,2009,99,-1
3632,3602,14,7,2,0,10,2,1,28,6,1,3,5,1992,2,2,99,2009,99,-1
3633,590,1,2,7,0,18,2,1,28,6,1,3,3,2006,1,2,99,2009,99,-1
3634,2402,1,5,5,0,2,2,1,28,6,1,3,5,9999,1,2,99,2009,99,-1
3635,5510,15,10,4,0,4,2,1,28,6,1,4,99,2006,4,2,99,2009,99,-1
3636,2658,17,5,7,0,16,2,1,28,6,1,4,1,9999,2,2,99,2009,99,-1
3637,5536,17,10,6,1,1,1,1,28,6,1,1,3,9999,1,2,99,2009,99,-1
3638,871,14,2,6,1,1,2,1,28,6,1,1,4,9999,1,2,99,2009,99,-1
3639,6684,27,12,7,1,3,2,1,28,6,1,3,5,9999,2,2,99,2009,99,-1
3640,2481,5,5,2,1,1,2,1,28,6,1,4,2,2008,2,2,99,2009,99,-1
3641,2145,18,4,6,2,1,1,1,28,6,1,1,13,9999,1,2,99,2009,99,-1
3642,511,28,1,3,2,1,1,1,28,6,1,4,99,9999,1,2,99,2009,99,-1
3643,1682,27,3,5,2,1,1,1,28,6,1,10,2,2008,1,2,99,2009,99,-1
3644,1719,29,3,7,3,1,1,1,28,6,1,1,99,9999,1,2,99,2009,99,-1
3645,3063,11,6,4,3,13,2,1,28,6,1,7,99,9999,2,2,99,2009,99,-1
3646,2162,18,4,6,4,1,2,1,28,6,1,2,5,2008,2,2,99,2009,99,-1
3647,2642,17,5,7,4,1,1,1,28,6,1,4,5,9999,2,2,99,2009,99,-1
3648,6310,12,12,6,5,1,1,1,28,6,1,1,3,9999,2,2,99,2009,99,-1
3649,2111,13,4,1,5,14,2,1,28,6,1,2,99,2009,3,2,99,2009,99,-1
3650,6343,14,12,1,5,9,2,1,28,6,1,2,99,2001,2,2,99,2009,99,-1
3651,188,11,1,7,5,17,2,1,28,6,1,3,9,9999,3,2,99,2009,99,-1
3652,6205,4,12,5,5,15,2,1,28,6,1,3,5,9999,1,2,99,2009,99,-1
3653,6460,16,12,3,5,1,1,1,28,6,1,5,99,9999,3,2,99,2009,99,-1
3654,5805,3,11,2,5,2,2,1,28,6,1,7,2,1985,1,2,99,2009,99,-1
3655,4054,10,8,1,6,5,2,1,28,6,1,1,9,1997,1,2,99,2009,99,-1
3656,4547,10,8,1,6,5,2,1,28,6,1,1,9,1997,1,2,99,2009,99,-1
3657,205,12,1,1,6,2,2,1,28,6,1,3,99,9999,1,2,99,2009,99,-1
3658,2165,19,4,7,6,1,1,1,28,6,1,5,2,2006,1,2,99,2009,99,-1
3659,2171,19,4,7,6,1,1,1,28,6,1,5,2,2006,1,2,99,2009,99,-1
3660,2173,19,4,7,6,1,1,1,28,6,1,5,2,2006,1,2,99,2009,99,-1
3661,3665,18,7,6,7,18,2,1,28,6,1,1,6,9999,1,2,99,2009,99,-1
3662,1641,24,3,2,7,12,2,1,28,6,1,4,2,9999,1,2,99,2009,99,-1
3663,5714,28,10,3,7,1,1,1,28,6,1,4,4,9999,1,2,99,2009,99,-1
3664,3402,3,7,5,7,21,1,1,28,6,1,4,99,9999,1,2,99,2009,99,-1
3665,4171,19,8,3,7,6,2,1,28,6,1,4,99,9999,1,2,99,2009,99,-1
3666,4664,19,8,3,7,6,2,1,28,6,1,4,99,9999,1,2,99,2009,99,-1
3667,1855,7,4,2,7,1,1,1,28,6,1,5,2,2006,1,2,99,2009,99,-1
3668,2902,3,6,3,7,1,1,1,28,6,1,7,99,9999,1,2,99,2009,99,-1
3669,2225,20,4,1,8,5,2,1,28,6,1,2,9,1994,3,2,99,2009,99,-1
3670,3804,28,7,2,8,12,2,1,28,6,1,3,2,9999,1,2,99,2009,99,-1
3671,1135,27,2,5,8,22,2,1,28,6,1,4,1,9999,1,2,99,2009,99,-1
3672,1826,6,4,1,8,16,2,1,28,6,1,5,99,9999,4,2,99,2009,99,-1
3673,3607,15,7,3,8,5,2,1,28,6,1,5,99,9999,4,2,99,2009,99,-1
3674,3608,15,7,3,8,5,2,1,28,6,1,5,99,9999,4,2,99,2009,99,-1
3675,3609,15,7,3,8,5,2,1,28,6,1,5,99,9999,4,2,99,2009,99,-1
3676,6371,15,12,2,8,7,2,1,28,6,1,9,2,9999,1,2,99,2009,99,-1
3677,3836,30,7,4,8,14,2,1,28,6,1,9,99,2008,1,2,99,2009,99,-1
3678,5886,8,11,7,9,14,2,1,28,6,1,3,2,9999,4,2,99,2009,99,-1
3679,5960,19,11,4,9,1,1,1,28,6,1,3,5,9999,3,2,99,2009,99,-1
3680,542,31,1,6,9,7,2,1,28,6,1,3,9,1985,3,2,99,2009,99,-1
3681,4762,24,8,1,9,6,2,1,28,6,1,3,99,9999,3,2,99,2009,99,-1
3682,5938,17,11,2,9,2,2,1,28,6,1,3,2,9999,1,2,99,2009,99,-1
3683,4832,30,8,7,9,4,2,1,28,6,1,4,99,9999,1,2,99,2009,99,-1
3684,5158,24,9,4,9,3,2,1,28,6,1,7,99,9999,1,2,99,2009,99,-1
3685,1316,7,3,6,10,2,2,1,28,6,1,1,2,9999,1,2,99,2009,99,-1
3686,1558,19,3,4,10,1,1,1,28,6,1,4,5,2007,1,2,99,2009,99,-1
3687,6258,7,12,1,10,4,2,1,28,6,1,4,99,9999,1,2,99,2009,99,-1
3688,277,14,1,3,10,4,2,1,28,6,1,7,2,1989,1,2,99,2009,99,-1
3689,286,14,1,3,10,4,2,1,28,6,1,7,2,1989,1,2,99,2009,99,-1
3690,986,21,2,6,10,10,1,1,28,6,1,10,1,2005,3,2,99,2009,99,-1
3691,6061,25,11,3,11,9,2,1,28,6,1,5,2,1999,1,2,99,2009,99,-1
3692,3618,16,7,4,12,12,2,1,28,6,1,3,16,1997,4,2,99,2009,99,-1
3693,3622,16,7,4,12,12,2,1,28,6,1,3,16,1997,4,2,99,2009,99,-1
3694,3646,17,7,5,12,12,2,1,28,6,1,3,16,1997,4,2,99,2009,99,-1
3695,3649,17,7,5,12,12,2,1,28,6,1,3,16,1997,4,2,99,2009,99,-1
3696,5366,6,10,2,12,20,1,1,28,6,1,4,4,2009,4,2,99,2009,99,-1
3697,2138,16,4,4,12,14,2,1,28,6,1,5,2,9999,3,2,99,2009,99,-1
3698,3290,23,6,2,12,7,2,1,28,6,1,5,2,2002,1,2,99,2009,99,-1
3699,3298,23,6,2,12,7,2,1,28,6,1,5,2,2002,1,2,99,2009,99,-1
3700,4865,2,9,3,12,5,2,1,28,6,1,6,2,2005,1,2,99,2009,99,-1
3701,858,13,2,5,12,17,2,1,28,6,1,14,99,9999,1,2,99,2009,99,-1
3702,5752,30,10,5,13,7,2,1,28,6,1,1,6,9999,2,2,99,2009,99,-1
3703,3316,24,6,4,13,1,1,1,28,6,1,4,1,9999,1,2,99,2009,99,-1
3704,3363,30,6,2,13,5,2,1,28,6,1,4,9,9999,1,2,99,2009,99,-1
3705,2899,3,6,3,13,1,1,1,28,6,1,4,99,9999,1,2,99,2009,99,-1
3706,940,18,2,3,13,18,2,1,28,6,1,9,99,9999,1,2,99,2009,99,-1
3707,3178,18,6,4,13,1,2,1,28,6,1,11,2,9999,2,2,99,2009,99,-1
3708,2608,13,5,3,13,5,2,1,28,6,1,12,1,9999,4,2,99,2009,99,-1
3709,5034,15,9,2,14,6,2,1,28,6,1,2,8,1985,2,2,99,2009,99,-1
3710,1571,20,3,5,14,10,1,1,28,6,1,4,4,9999,1,2,99,2009,99,-1
3711,452,25,1,7,14,13,2,1,28,6,1,5,2,9999,3,2,99,2009,99,-1
3712,6467,17,12,4,14,1,2,1,28,6,1,7,2,9999,1,2,99,2009,99,-1
3713,3566,12,7,7,14,14,2,1,28,6,1,9,2,9999,2,2,99,2009,99,-1
3714,1086,23,2,1,14,15,2,1,28,6,1,9,6,9999,2,2,99,2009,99,-1
3715,4885,3,9,4,15,1,2,1,28,6,1,1,2,9999,2,2,99,2009,99,-1
3716,4989,12,9,6,15,19,2,1,28,6,1,1,2,2001,1,2,99,2009,99,-1
3717,349,18,1,7,15,20,2,1,28,6,1,3,1,9999,3,2,99,2009,99,-1
3718,762,8,2,7,15,10,2,1,28,6,1,3,99,9999,3,2,99,2009,99,-1
3719,6425,16,12,3,15,1,1,1,28,6,1,3,2,1992,1,2,99,2009,99,-1
3720,1790,3,4,5,15,5,2,1,28,6,1,4,99,9999,2,2,99,2009,99,-1
3721,6564,21,12,1,15,5,2,1,28,6,1,4,99,9999,1,2,99,2009,99,-1
3722,3842,31,7,5,15,1,1,1,28,6,1,5,2,9999,1,2,99,2009,99,-1
3723,2424,2,5,6,15,8,1,1,28,6,1,14,1,9999,1,2,99,2009,99,-1
3724,5053,16,9,3,16,14,2,1,28,6,1,3,2,9999,3,2,99,2009,99,-1
3725,5226,28,9,1,16,1,1,1,28,6,1,3,4,2006,2,2,99,2009,99,-1
3726,3114,14,6,7,16,13,2,1,28,6,1,4,3,9999,1,2,99,2009,99,-1
3727,2375,30,4,4,16,5,2,1,28,6,1,4,5,9999,1,2,99,2009,99,-1
3728,6494,17,12,4,16,1,1,1,28,6,1,4,99,9999,1,2,99,2009,99,-1
3729,3635,16,7,4,16,14,2,1,28,6,1,5,6,9999,3,2,99,2009,99,-1
3730,2845,28,5,4,17,10,2,1,28,6,1,1,1,9999,1,2,99,2009,99,-1
3731,851,13,2,5,17,20,2,1,28,6,1,2,4,9999,1,2,99,2009,99,-1
3732,2467,3,5,7,17,1,2,1,28,6,1,3,2,9999,2,2,99,2009,99,-1
3733,1794,3,4,5,17,10,2,1,28,6,1,3,6,1990,2,2,99,2009,99,-1
3734,2343,26,4,7,17,16,2,1,28,6,1,3,1,9999,1,2,99,2009,99,-1
3735,298,15,1,4,17,2,2,1,28,6,1,4,1,9999,1,2,99,2009,99,-1
3736,3775,27,7,1,17,13,2,1,28,6,1,4,3,9999,1,2,99,2009,99,-1
3737,3103,14,6,7,17,5,2,1,28,6,1,9,2,2007,3,2,99,2009,99,-1
3738,3104,14,6,7,17,5,2,1,28,6,1,9,2,2007,3,2,99,2009,99,-1
3739,5708,26,10,1,17,1,1,1,28,6,1,12,1,9999,1,2,99,2009,99,-1
3740,5823,4,11,3,18,4,2,1,28,6,1,2,2,9999,1,2,99,2009,99,-1
3741,5824,4,11,3,18,4,2,1,28,6,1,2,2,9999,1,2,99,2009,99,-1
3742,5123,21,9,1,18,18,2,1,28,6,1,3,99,9999,3,2,99,2009,99,-1
