num_hecho,dia_ocu,mes_ocu,dia_sem_ocu,hora_ocu,depto_ocu,mupio_ocu,areag_ocu,zona_ocu,sexo_pil,edad_pil,g_edad,edad_m1,condicion_pil,tipo_vehi,color_vehi,causa_acc
1984,17,8,5,14,9,901,1,3,1,26,4,1,1,1,2,1
1985,17,8,5,12,12,1211,2,99,1,42,7,1,1,3,2,3
1986,18,8,6,23,1,116,2,99,1,38,6,1,2,3,1,2
1987,18,8,6,19,1,101,1,11,1,31,5,1,1,1,99,1
1988,18,8,6,14,20,2001,2,99,1,31,5,1,1,4,99,2
1989,18,8,6,21,19,1903,2,99,1,23,3,1,1,4,99,3
1990,18,8,6,15,5,501,2,99,1,23,3,1,1,1,99,3
1991,18,8,6,19,6,601,2,99,2,30,5,1,2,2,5,1
1992,18,8,6,17,17,1712,2,99,1,17,2,2,1,4,1,3
1993,18,8,6,20,4,409,2,99,1,52,9,1,2,3,4,1
1994,19,8,7,16,1,101,1,1,1,33,5,1,1,10,2,1
1995,19,8,7,1,1,101,1,8,9,999,11,9,9,1,8,1
1996,19,8,7,5,1,101,1,16,1,33,5,1,2,4,1,3
1997,19,8,7,2,1,101,1,11,9,999,11,9,9,1,99,1
1998,19,8,7,2,1,101,1,12,1,25,4,1,1,1,2,2
1999,19,8,7,9,1,115,1,1,1,21,3,1,9,4,3,1
2000,19,8,7,8,1,108,1,4,9,999,11,9,9,3,4,2
2001,19,8,7,20,5,506,2,99,1,22,3,1,1,4,14,2
2002,19,8,7,20,5,508,2,99,1,42,7,1,1,3,99,2
2003,19,8,7,19,6,601,2,99,1,24,3,1,2,3,1,1
2004,19,8,7,3,12,1211,2,99,1,32,5,1,2,2,11,2
2005,19,8,7,11,17,1703,2,99,9,999,11,9,9,4,99,1
2006,20,8,1,23,1,101,1,6,9,999,11,9,9,4,99,2
2007,20,8,1,9,1,103,2,99,9,999,11,9,9,4,99,1
2008,20,8,1,22,1,115,1,1,1,38,6,1,9,4,5,2
2009,20,8,1,22,19,1901,2,99,1,38,6,1,1,4,99,1
2010,20,8,1,11,12,1215,2,99,1,22,3,1,1,4,1,1
2011,20,8,1,13,13,1301,1,99,9,999,11,9,9,4,1,1
2012,20,8,1,8,8,801,2,99,1,26,4,1,1,3,2,2
2013,20,8,1,19,16,1615,1,99,9,999,11,9,9,3,2,1
2014,20,8,1,13,2,202,2,99,1,35,6,1,1,5,2,1
2015,20,8,1,15,17,1703,1,1,1,27,4,1,1,4,1,3
2016,20,8,1,7,3,304,2,99,1,32,5,1,1,7,8,1
2017,21,8,2,17,11,1101,1,2,1,39,6,1,1,1,14,1
2018,21,8,2,10,3,305,2,99,1,21,3,1,9,3,2,2
2019,21,8,2,13,17,1701,2,99,1,28,4,1,9,4,99,2
2020,22,8,3,22,1,101,1,9,2,27,4,1,1,1,99,1
2021,22,8,3,1,1,101,1,12,1,18,2,1,2,4,1,1
2022,22,8,3,4,1,108,1,7,1,28,4,1,2,2,4,1
2023,22,8,3,2,5,501,2,99,1,34,5,1,2,5,1,3
2024,22,8,3,19,5,502,2,99,1,37,6,1,1,3,2,1
2025,22,8,3,1,12,1226,2,99,1,48,8,1,9,3,99,1
2026,22,8,3,20,4,406,2,99,1,21,3,1,1,3,2,4
2027,23,8,4,22,1,101,1,9,2,27,4,1,1,1,5,1
2028,23,8,4,6,1,102,2,99,9,999,11,9,9,5,2,1
2029,23,8,4,22,1,101,1,21,1,25,4,1,9,14,1,2
2030,23,8,4,14,21,2106,2,99,9,999,11,9,9,14,1,3
2031,23,8,4,10,11,1101,1,99,1,34,5,1,9,4,99,1
2032,23,8,4,3,9,902,1,99,1,23,3,1,1,4,99,2
2033,23,8,4,8,9,910,2,99,1,30,5,1,1,3,2,1
2034,23,8,4,16,7,706,2,99,1,36,6,1,1,3,99,3
2035,24,8,5,3,1,101,1,9,1,999,11,1,1,3,99,1
2036,24,8,5,11,1,115,2,99,1,29,4,1,1,5,7,1
2037,24,8,5,22,22,2203,2,99,1,36,6,1,2,3,6,1
2038,24,8,5,0,10,1001,1,1,1,28,4,1,2,3,4,2
2039,24,8,5,19,9,902,1,1,1,29,4,1,2,5,2,2
2040,24,8,5,5,13,1301,2,99,1,40,7,1,2,5,2,2
2041,24,8,5,17,8,802,2,99,1,32,5,1,2,5,2,1
2042,24,8,5,15,17,1701,2,99,1,47,8,1,1,14,1,1
2043,24,8,5,18,14,1401,2,99,9,999,11,9,9,3,99,3
2044,25,8,6,6,1,101,1,1,1,30,5,1,2,4,1,1
2045,25,8,6,6,1,103,2,99,1,44,7,1,9,6,3,1
2046,25,8,6,6,1,101,1,5,1,58,10,1,9,9,6,1
2047,25,8,6,5,1,101,1,5,1,32,5,1,1,1,4,1
2048,25,8,6,21,1,101,1,11,1,27,4,1,2,1,6,2
2049,25,8,6,23,1,101,1,12,1,38,6,1,1,1,99,2
2050,25,8,6,19,1,108,1,7,1,34,5,1,2,3,4,1
2051,25,8,6,10,22,2202,2,99,1,23,3,1,1,3,1,1
2052,25,8,6,11,5,501,2,99,1,62,10,1,9,6,9,3
2053,25,8,6,21,5,501,2,99,1,25,4,1,1,4,1,3
2054,25,8,6,10,6,609,2,99,1,48,8,1,1,3,11,3
2055,25,8,6,21,12,1222,2,99,1,62,10,1,2,3,6,2
2056,25,8,6,21,12,1202,2,99,1,30,5,1,1,2,5,1
2057,25,8,6,20,12,1202,2,99,1,33,5,1,2,1,5,3
2058,25,8,6,19,4,409,2,99,1,29,4,1,2,3,4,1
2059,26,8,7,6,1,105,2,99,1,36,6,1,1,1,99,3
2060,26,8,7,11,1,101,1,11,2,67,10,1,1,1,4,1
2061,26,8,7,21,1,115,2,99,1,32,5,1,1,4,3,3
2062,26,8,7,1,22,2201,2,99,1,20,3,1,9,4,1,1
2063,26,8,7,19,5,503,2,99,1,34,5,1,2,3,9,1
2064,26,8,7,17,5,501,2,99,9,999,11,9,9,12,99,1
2065,26,8,7,13,15,1502,2,99,1,44,7,1,1,9,1,3
2066,26,8,7,21,17,1705,2,99,1,22,3,1,1,1,99,1
2067,26,8,7,21,14,1401,2,99,1,33,5,1,1,3,9,2
2068,27,8,1,0,20,2001,1,1,1,32,5,1,2,3,9,2
2069,27,8,1,8,20,2001,2,99,1,42,7,1,1,9,6,1
2070,27,8,1,5,6,601,2,99,1,23,3,1,1,4,5,2
2071,27,8,1,15,10,1001,2,99,1,19,2,1,1,14,1,1
2072,27,8,1,8,15,1504,2,99,1,32,5,1,9,4,3,1
2073,27,8,1,15,7,710,2,99,1,32,5,1,9,5,2,3
2074,28,8,2,20,1,102,2,99,1,33,5,1,1,3,4,2
2075,28,8,2,2,1,115,1,12,1,30,5,1,1,1,2,1
2076,28,8,2,9,1,101,1,15,9,999,11,9,9,99,99,1
2077,29,8,3,4,6,606,2,99,1,29,4,1,1,1,2,2
2078,29,8,3,1,1,101,1,13,1,55,10,1,9,1,5,2
2079,29,8,3,14,22,2201,2,99,1,23,3,1,1,3,11,4
2080,29,8,3,17,12,1201,2,99,1,32,5,1,1,3,3,1
2081,29,8,3,21,15,1501,2,99,1,43,7,1,1,1,8,1
2082,29,8,3,21,7,701,2,99,1,27,4,1,2,1,3,1
2083,29,8,3,22,4,406,2,99,1,32,5,1,2,1,4,4
2084,30,8,4,21,1,101,1,6,1,47,8,1,1,6,11,1
2085,30,8,4,9,1,102,2,99,2,37,6,1,9,2,2,1
2086,30,8,4,22,1,114,2,99,1,42,7,1,1,1,8,1
2087,30,8,4,12,5,503,2,99,2,25,4,1,1,2,4,2
2088,30,8,4,4,6,601,2,99,1,26,4,1,1,4,1,3
2089,30,8,4,17,9,901,1,3,1,27,4,1,2,1,1,1
2090,30,8,4,4,9,917,2,99,1,36,6,1,1,5,7,3
2091,30,8,4,20,13,1304,2,99,9,999,11,9,9,1,99,2
2092,30,8,4,13,2,207,2,99,1,45,8,1,1,11,99,3
2093,30,8,4,7,4,406,2,99,1,27,4,1,1,3,9,3
2094,30,8,4,7,4,401,2,99,1,34,5,1,1,5,99,3
2095,30,8,4,21,3,309,2,99,1,41,7,1,1,1,9,1
2096,31,8,5,11,1,101,1,7,1,28,4,1,1,3,5,1
2097,31,8,5,9,1,117,1,7,1,26,4,1,1,1,4,1
2098,31,8,5,0,1,114,2,99,1,40,7,1,9,4,5,2
2099,31,8,5,13,1,108,1,3,1,20,3,1,9,4,2,2
2100,31,8,5,4,22,2201,2,99,1,20,3,1,1,4,5,3
2101,31,8,5,14,22,2204,2,99,1,23,3,1,1,1,5,3
2102,31,8,5,20,19,1901,2,99,1,38,6,1,1,6,2,1
2103,31,8,5,2,9,901,1,2,1,24,3,1,2,16,2,2
2104,31,8,5,23,16,1615,2,99,1,37,6,1,9,5,2,2
2105,31,8,5,0,16,1615,2,99,1,22,3,1,1,4,1,1
2106,31,8,5,14,17,1710,2,99,1,28,4,1,9,99,99,2
2107,31,8,5,8,14,1404,2,99,9,999,11,9,9,3,2,3
2108,31,8,5,19,3,301,2,99,1,29,4,1,2,1,15,1
2109,1,9,6,2,1,101,1,4,1,24,3,1,2,1,99,1
2110,1,9,6,22,1,101,1,4,1,20,3,1,1,4,5,1
2111,1,9,6,21,1,101,1,8,1,25,4,1,9,1,6,2
2112,1,9,6,17,1,101,1,18,9,999,11,9,9,5,99,1
2113,1,9,6,22,1,101,1,7,1,32,5,1,2,9,2,1
2114,1,9,6,2,1,101,1,11,1,24,3,1,2,1,2,1
2115,1,9,6,1,1,117,1,99,1,23,3,1,1,4,99,2
2116,1,9,6,2,1,108,1,7,1,20,3,1,2,1,2,2
2117,1,9,6,15,1,108,1,4,1,34,5,1,1,2,4,1
2118,1,9,6,19,1,110,2,99,1,46,8,1,1,3,14,2
2119,1,9,6,18,22,2206,2,99,1,50,9,1,1,3,1,3
2120,1,9,6,15,11,1101,2,99,1,24,3,1,1,14,1,1
2121,1,9,6,17,9,901,1,3,1,44,7,1,2,2,7,1
2122,1,9,6,12,16,1615,2,99,1,46,8,1,1,3,11,1
2123,1,9,6,15,15,1503,2,99,1,22,3,1,2,4,1,1
2124,1,9,6,17,18,1801,2,99,1,38,6,1,2,4,5,2
2125,2,9,7,22,1,101,1,12,1,26,4,1,2,1,1,1
2126,2,9,7,4,1,114,2,99,1,26,4,1,1,9,4,3
2127,2,9,7,3,22,2217,2,99,1,35,6,1,1,1,11,2
2128,2,9,7,15,5,501,2,99,1,61,10,1,2,3,1,2
2129,2,9,7,8,6,602,2,99,1,21,3,1,1,4,99,3
2130,2,9,7,8,9,917,2,99,1,20,3,1,9,4,5,2
2131,2,9,7,8,16,1604,2,99,9,999,11,9,9,99,99,1
2132,3,9,1,10,1,101,1,10,1,42,7,1,1,5,2,1
2133,3,9,1,17,1,102,2,99,2,36,6,1,1,2,99,2
2134,3,9,1,7,20,2001,1,1,9,999,11,1,9,2,99,1
2135,3,9,1,9,19,1901,2,99,1,17,2,2,1,4,99,3
2136,3,9,1,0,13,1328,2,99,1,24,3,1,1,3,99,3
2137,3,9,1,15,13,1307,2,99,1,35,6,1,1,3,99,3
2138,3,9,1,15,2,203,2,99,1,23,3,1,1,3,9,1
2139,3,9,1,19,2,203,2,99,9,999,11,1,9,8,99,1
2140,4,9,2,23,1,101,1,18,1,35,6,1,2,3,2,1
2141,4,9,2,22,1,101,1,11,1,62,10,1,1,1,1,1
2142,4,9,2,16,9,901,2,99,1,50,9,1,1,9,2,1
2143,4,9,2,20,17,1703,2,99,2,44,7,1,2,4,14,1
2144,4,9,2,1,14,1406,2,99,1,22,3,1,1,5,2,1
2145,4,9,2,17,14,1419,2,99,1,17,2,2,1,4,1,1
2146,5,9,3,19,1,101,1,18,1,44,7,1,1,1,99,1
2147,5,9,3,23,1,105,2,99,1,21,3,1,1,1,4,2
2148,5,9,3,19,1,101,1,7,1,30,5,1,1,1,99,1
2149,5,9,3,8,5,501,1,1,1,45,8,1,1,12,7,1
2150,5,9,3,7,8,803,2,99,1,999,11,9,1,5,2,1
2151,5,9,3,13,17,1712,2,99,1,40,7,1,1,4,1,3
2152,5,9,3,0,14,1401,1,3,1,22,3,1,2,1,2,2
2153,6,9,4,18,1,101,1,1,2,26,4,1,1,2,2,2
2154,6,9,4,22,1,102,2,99,1,59,10,1,2,8,9,1
2155,6,9,4,9,1,101,1,7,1,48,8,1,2,3,4,2
2156,6,9,4,20,1,101,1,11,1,76,10,1,1,1,1,1
2157,6,9,4,19,1,115,1,8,1,48,8,1,2,2,1,2
2158,6,9,4,5,10,1013,2,99,9,999,11,9,9,12,7,1
2159,6,9,4,0,11,1101,2,99,1,19,2,1,2,4,1,1
2160,6,9,4,10,11,1102,2,99,1,69,10,1,1,3,1,1
2161,6,9,4,16,18,1801,2,99,1,999,11,1,1,3,5,3
2162,6,9,4,20,14,1401,1,4,1,999,11,1,1,3,5,1
2163,6,9,4,6,7,701,2,99,1,44,7,1,1,3,9,2
2164,7,9,5,12,1,101,1,3,1,64,10,1,1,17,7,1
2165,7,9,5,17,1,115,2,99,1,29,4,1,9,5,1,1
2166,7,9,5,19,20,2003,1,99,1,25,4,1,9,4,99,3
2167,7,9,5,18,19,1904,2,99,1,28,4,1,9,3,99,2
2168,7,9,5,22,10,1014,1,99,9,999,11,9,9,5,1,1
2169,7,9,5,20,9,903,1,7,1,26,4,1,2,4,2,2
2170,7,9,5,12,18,1803,2,99,1,34,5,1,1,3,5,2
2171,7,9,5,17,18,1805,2,99,1,23,3,1,9,5,2,1
2172,7,9,5,23,17,1710,2,99,9,999,11,9,9,5,99,1
2173,7,9,5,7,4,406,2,99,9,999,11,9,9,12,99,3
2174,8,9,6,1,5,501,2,99,1,38,6,1,2,4,3,3
2175,8,9,6,10,5,501,2,99,1,21,3,1,9,4,99,1
2176,8,9,6,2,5,501,2,99,1,47,8,1,9,4,99,1
2177,8,9,6,16,2,201,2,99,1,35,6,1,9,3,6,3
2178,8,9,6,4,17,1701,2,99,9,999,11,9,9,7,2,3
2179,8,9,6,6,3,312,1,1,1,19,2,1,9,4,99,3
2180,9,9,7,2,1,101,1,1,1,29,4,1,2,4,99,2
2181,9,9,7,21,1,101,1,11,1,30,5,1,9,4,99,2
2182,9,9,7,16,19,1901,1,1,2,31,5,1,2,3,6,1
2183,9,9,7,19,5,509,2,99,1,75,10,1,9,4,99,2
2184,9,9,7,12,6,607,2,99,9,999,11,9,9,1,8,2
2185,9,9,7,23,10,1002,2,99,1,22,3,1,9,4,5,2
2186,9,9,7,16,10,1002,2,99,1,60,10,1,1,3,3,1
2187,9,9,7,20,9,901,1,8,1,33,5,1,2,3,11,1
2188,9,9,7,15,9,901,1,2,9,999,11,9,9,5,2,1
2189,9,9,7,18,17,1701,2,99,1,24,3,1,9,1,4,1
2190,9,9,7,22,17,1706,2,99,1,42,7,1,9,2,4,1
2191,9,9,7,20,4,413,2,99,1,44,7,1,1,1,2,1
2192,9,9,7,14,3,301,2,99,1,31,5,1,9,3,4,2
2193,10,9,1,12,1,101,1,11,1,44,7,1,9,2,2,1
2194,10,9,1,22,5,501,2,99,1,35,6,1,2,3,5,1
2195,10,9,1,2,6,608,2,99,9,999,11,9,9,3,4,3
2196,10,9,1,19,6,602,2,99,1,32,5,1,9,3,3,1
2197,10,9,1,8,6,613,2,99,1,25,4,1,1,7,99,3
2198,10,9,1,7,9,909,2,99,1,23,3,1,1,4,1,1
2199,10,9,1,15,4,401,2,99,1,26,4,1,9,9,2,1
2200,10,9,1,19,3,303,2,99,9,999,11,9,9,12,99,2
2201,11,9,2,1,1,101,1,13,1,27,4,1,1,3,2,1
2202,11,9,2,11,21,2101,1,2,1,26,4,1,1,3,4,1
2203,11,9,2,23,19,1905,2,99,9,999,11,9,9,99,99,1
2204,11,9,2,19,10,1001,2,99,9,999,11,9,9,99,99,1
2205,11,9,2,15,2,205,2,99,9,999,11,9,9,99,99,1
2206,12,9,3,1,1,101,1,18,1,19,2,1,2,1,1,2
2207,12,9,3,6,1,107,2,99,9,999,11,1,9,7,7,2
2208,12,9,3,9,1,101,1,19,1,54,9,1,9,1,1,1
2209,12,9,3,23,17,1703,2,99,1,20,3,1,2,14,1,2
2210,13,9,4,18,1,101,1,11,1,19,2,1,9,1,6,1
2211,13,9,4,19,1,101,1,14,9,999,11,9,9,2,99,1
2212,13,9,4,16,1,108,1,10,1,21,3,1,9,5,99,2
2213,13,9,4,19,1,108,1,3,1,45,8,1,2,1,1,1
2214,13,9,4,15,20,2001,2,99,1,37,6,1,1,6,3,1
2215,13,9,4,7,6,601,2,99,1,23,3,1,9,1,1,1
2216,13,9,4,15,11,1101,1,1,1,76,10,1,2,1,6,1
2217,13,9,4,22,9,924,2,99,1,18,2,1,2,4,3,2
2218,14,9,5,18,1,117,1,2,1,36,6,1,9,5,2,1
2219,14,9,5,20,1,108,1,6,1,28,4,1,9,4,1,3
2220,14,9,5,0,22,2202,2,99,9,999,11,9,9,3,3,2
2221,14,9,5,16,21,2101,2,99,1,32,5,1,2,3,4,1
2222,14,9,5,18,5,501,1,1,1,50,9,1,2,3,6,1
2223,14,9,5,18,5,501,2,99,1,42,7,1,1,4,6,2
2224,14,9,5,16,10,1008,2,99,1,35,6,1,1,9,11,2
2225,14,9,5,17,16,1601,1,3,1,22,3,1,1,1,5,2
2226,14,9,5,16,2,201,2,99,1,25,4,1,1,3,4,4
2227,14,9,5,15,17,1701,2,99,1,52,9,1,1,8,4,3
2228,15,9,6,9,1,101,1,1,1,39,6,1,2,1,4,1
2229,15,9,6,0,1,101,1,10,9,999,11,9,9,1,99,1
2230,15,9,6,1,1,101,1,1,1,22,3,1,1,1,2,1
2231,15,9,6,22,1,101,1,18,1,22,3,1,1,1,99,1
2232,15,9,6,17,19,1901,2,99,1,58,10,1,2,2,5,1
2233,15,9,6,0,19,1901,2,99,1,33,5,1,1,1,6,2
2234,15,9,6,8,6,601,2,99,1,24,3,1,1,1,1,2
2235,15,9,6,12,6,602,2,99,1,23,3,1,1,4,5,4
2236,15,9,6,5,9,901,1,1,1,19,2,1,1,4,9,2
2237,15,9,6,5,9,901,1,3,2,20,3,1,1,1,6,2
2238,15,9,6,5,9,901,1,3,1,19,2,1,1,4,9,2
2239,15,9,6,0,16,1601,2,99,1,25,4,1,1,1,3,2
2240,15,9,6,3,18,1801,2,99,1,32,5,1,1,1,4,2
2241,15,9,6,16,18,1801,2,99,1,29,4,1,1,3,5,1
2242,15,9,6,16,17,1701,2,99,1,34,5,1,1,4,5,3
2243,15,9,6,13,3,309,2,99,1,38,6,1,1,4,99,1
2244,16,9,7,15,1,108,1,4,1,24,3,1,1,4,5,1
2245,16,9,7,17,22,2201,2,99,1,28,4,1,9,3,5,1
2246,16,9,7,14,21,2101,2,99,1,31,5,1,2,3,6,2
2247,16,9,7,14,19,1901,1,1,1,41,7,1,1,3,3,1
2248,16,9,7,2,6,602,2,99,1,21,3,1,1,1,11,4
2249,16,9,7,20,10,1001,2,99,1,49,8,1,1,4,3,2
2250,16,9,7,22,10,1001,2,99,1,25,4,1,2,4,3,3
2251,16,9,7,18,10,1001,2,99,1,40,7,1,2,3,1,1
2252,16,9,7,17,9,917,2,99,1,39,6,1,9,3,6,4
2253,16,9,7,9,9,920,2,99,1,36,6,1,9,9,2,1
2254,16,9,7,15,12,1222,2,99,9,999,11,9,9,9,6,3
2255,16,9,7,23,13,1301,2,99,1,47,8,1,9,3,3,4
2256,16,9,7,23,17,1701,2,99,1,39,6,1,9,3,6,2
2257,16,9,7,13,17,1701,2,99,1,28,4,1,9,3,5,2
2258,16,9,7,10,7,701,2,99,1,31,5,1,9,3,3,4
2259,17,9,1,22,1,107,2,99,1,40,7,1,1,1,10,1
2260,17,9,1,20,19,1904,2,99,1,21,3,1,1,1,4,1
2261,17,9,1,21,5,511,2,99,1,50,9,1,2,3,1,2
2262,17,9,1,18,9,902,2,99,1,50,9,1,1,9,4,2
2263,17,9,1,7,9,917,2,99,1,34,5,1,1,3,9,2
2264,17,9,1,8,18,1805,2,99,1,54,9,1,1,3,6,1
2265,17,9,1,19,14,1401,2,99,9,999,11,9,9,3,99,3
2266,18,9,2,3,20,2001,2,99,2,35,6,1,1,4,1,2
2267,18,9,2,14,10,1002,2,99,1,70,10,1,1,9,3,1
2268,18,9,2,9,3,306,2,99,1,15,2,2,1,3,8,2
2269,19,9,3,16,11,1104,2,99,1,35,6,1,2,3,3,1
2270,19,9,3,18,15,1501,2,99,1,25,4,1,2,4,5,1
2271,19,9,3,19,3,302,2,99,1,29,4,1,1,2,2,1
2272,19,9,3,16,17,1701,2,99,1,19,2,1,1,3,99,3
2273,19,9,3,21,17,1709,2,99,1,23,3,1,9,4,99,1
2274,19,9,3,17,3,301,2,99,1,30,5,1,1,1,4,1
2275,20,9,4,7,1,101,1,9,1,24,3,1,2,1,2,1
2276,20,9,4,23,1,101,1,10,1,19,2,1,1,1,2,1
2277,20,9,4,19,1,101,1,12,2,24,3,1,1,1,4,1
2278,20,9,4,11,9,924,2,99,1,47,8,1,1,5,2,3
2279,20,9,4,17,15,1501,2,99,1,37,6,1,1,9,1,1
2280,21,9,5,10,1,101,1,6,1,45,8,1,1,11,99,1
2281,21,9,5,15,5,501,2,99,1,22,3,1,2,1,5,1
2282,21,9,5,23,9,901,1,7,1,26,4,1,1,9,2,1
2283,21,9,5,11,12,1201,1,3,1,37,6,1,1,2,2,1
2284,21,9,5,7,18,1801,1,1,1,32,5,1,1,3,4,1
2285,21,9,5,16,17,1708,2,99,1,24,3,1,1,4,5,1
2286,22,9,6,8,1,101,1,1,9,999,11,9,9,1,99,1
2287,22,9,6,22,1,101,1,16,1,32,5,1,2,1,4,1
2288,22,9,6,17,21,2101,1,2,2,35,6,1,1,3,5,1
2289,22,9,6,16,10,1001,1,1,1,19,2,1,1,4,5,1
2290,22,9,6,9,10,1004,2,99,9,999,11,9,9,12,99,1
2291,22,9,6,19,13,1301,2,99,1,23,3,1,1,3,2,3
2292,22,9,6,18,13,1326,2,99,1,57,10,1,1,5,2,2
2293,22,9,6,23,16,1601,1,2,1,27,4,1,2,4,3,3
2294,22,9,6,0,2,206,2,99,1,25,4,1,1,4,1,2
2295,23,9,7,22,1,101,1,1,1,24,3,1,1,2,5,1
2296,23,9,7,6,1,101,1,7,2,22,3,1,2,2,4,1
2297,23,9,7,0,1,106,2,99,1,30,5,1,2,4,1,2
2298,23,9,7,0,1,102,2,99,1,29,4,1,2,3,3,1
2299,23,9,7,2,1,117,1,7,1,33,5,1,1,1,2,1
2300,23,9,7,19,1,108,1,8,1,25,4,1,2,1,2,2
2301,23,9,7,13,1,108,1,7,1,18,2,1,1,4,1,1
2302,23,9,7,1,6,601,2,99,1,25,4,1,2,3,5,2
2303,23,9,7,21,10,1001,2,99,1,28,4,1,1,1,4,1
2304,23,9,7,10,9,901,1,1,1,19,2,1,1,4,7,1
2305,23,9,7,1,3,309,2,99,2,29,4,1,1,1,2,1
2306,24,9,1,17,1,110,1,99,1,22,3,1,1,1,2,1
2307,24,9,1,10,20,2009,1,99,1,45,8,1,1,5,2,1
2308,24,9,1,18,19,1901,1,99,1,21,3,1,1,4,1,1
2309,24,9,1,13,19,1904,1,99,1,31,5,1,1,3,99,4
2310,24,9,1,22,1,101,1,7,1,26,4,1,1,4,3,3
2311,25,9,2,15,5,504,2,99,1,33,5,1,1,9,3,3
2312,25,9,2,8,10,1014,1,99,1,23,3,1,1,1,3,1
2313,25,9,2,11,11,1101,1,1,1,28,4,1,1,10,14,1
2314,25,9,2,13,16,1615,2,99,1,30,5,1,1,4,1,4
2315,25,9,2,15,1,101,1,1,9,999,11,9,9,99,99,1
2316,25,9,2,16,1,108,1,4,9,999,11,9,9,99,99,1
2317,25,9,2,19,1,111,2,99,1,54,9,1,1,6,99,3
2318,25,9,2,8,12,1215,2,99,9,999,11,9,9,6,2,1
2319,26,9,3,15,1,108,2,3,1,18,2,1,1,4,5,3
2320,26,9,3,12,10,1001,2,99,1,46,8,1,1,5,2,3
2321,26,9,3,12,12,1215,2,99,1,22,3,1,1,4,1,1
2322,26,9,3,21,12,1229,2,99,9,999,11,9,9,7,99,4
2323,26,9,3,23,13,1316,2,99,2,23,3,1,1,3,14,3
2324,26,9,3,13,15,1503,2,99,1,18,2,1,1,4,1,1
2325,26,9,3,19,2,204,2,99,9,999,11,9,9,6,2,1
2326,27,9,4,17,1,101,1,1,2,42,7,1,1,3,11,1
2327,27,9,4,5,1,101,1,10,1,28,4,1,1,5,2,1
2328,27,9,4,21,6,608,2,99,1,28,4,1,9,4,5,2
2329,27,9,4,20,12,1217,2,99,1,27,4,1,2,2,5,2
2330,27,9,4,18,13,1301,2,99,1,39,6,1,1,3,3,1
2331,27,9,4,21,16,1613,2,99,9,999,11,9,9,5,99,1
2332,27,9,4,21,14,1406,2,99,1,49,8,1,2,3,4,2
2333,28,9,5,2,1,101,1,1,1,20,3,1,1,1,2,1
2334,28,9,5,12,1,101,1,12,1,48,8,1,1,4,99,1
2335,28,9,5,23,1,116,1,1,2,25,4,1,1,1,4,2
2336,28,9,5,8,1,108,1,4,9,999,11,9,9,99,99,1
2337,28,9,5,21,6,602,2,99,1,20,3,1,1,1,1,2
2338,28,9,5,17,10,1020,2,99,1,25,4,1,9,4,4,1
2339,28,9,5,23,11,1107,2,99,1,19,2,1,1,4,3,3
2340,28,9,5,2,9,901,1,3,1,24,3,1,2,1,9,2
2341,28,9,5,16,12,1218,2,99,1,36,6,1,1,4,5,4
2342,28,9,5,17,12,1201,1,5,1,38,6,1,2,3,99,1
2343,28,9,5,3,8,805,2,99,1,19,2,1,2,3,6,1
2344,28,9,5,15,8,802,2,99,1,37,6,1,1,3,9,1
2345,28,9,5,10,16,1609,2,99,1,36,6,1,1,9,2,1
2346,29,9,6,12,1,101,1,10,1,29,4,1,1,1,5,1
2347,29,9,6,4,1,108,1,3,1,30,5,1,9,1,4,2
2348,29,9,6,8,5,501,2,99,1,21,3,1,1,1,99,1
2349,29,9,6,1,10,1001,2,99,1,19,2,1,9,4,1,2
2350,29,9,6,16,16,1607,2,99,1,48,8,1,1,5,2,1
2351,30,9,7,1,1,101,1,2,1,22,3,1,2,1,8,1
2352,30,9,7,2,1,101,1,8,1,24,3,1,1,1,99,1
2353,30,9,7,15,1,101,1,5,2,34,5,1,1,1,4,1
2354,30,9,7,19,19,1901,2,99,1,34,5,1,1,4,5,3
2355,30,9,7,2,5,501,2,99,1,24,3,1,2,1,9,1
2356,30,9,7,13,5,501,2,99,1,31,5,1,1,1,5,1
2357,30,9,7,21,9,901,1,8,1,21,3,1,2,3,8,1
2358,30,9,7,15,9,922,2,99,1,40,7,1,1,3,2,1
2359,30,9,7,18,16,1615,2,99,1,19,2,1,1,4,99,3
2360,30,9,7,2,2,204,2,99,1,27,4,1,2,3,2,1
2361,30,9,7,18,17,1712,1,1,9,999,11,9,9,4,99,1
2362,30,9,7,6,7,704,2,99,1,47,8,1,1,2,2,1
2363,1,10,1,4,9,909,2,99,9,999,11,1,9,5,2,3
2364,1,10,1,18,8,802,1,4,1,37,6,1,2,3,3,1
2365,1,10,1,15,1,101,1,12,1,24,3,1,1,3,3,1
2366,1,10,1,19,1,101,1,9,1,23,3,1,1,3,2,1
2367,1,10,1,19,16,1601,2,99,1,36,6,1,1,5,14,1
2368,2,10,2,16,1,101,1,18,1,27,4,1,1,7,7,1
2369,2,10,2,9,1,115,1,4,2,27,4,1,1,2,5,1
2370,2,10,2,12,1,114,2,99,1,45,8,1,1,7,1,1
2371,2,10,2,1,16,1601,2,99,1,40,7,1,1,1,14,2
2372,2,10,2,12,3,307,2,99,9,999,11,9,9,7,6,2
2373,3,10,3,17,1,101,1,1,1,36,6,1,1,6,2,2
2374,3,10,3,20,1,101,1,1,1,38,6,1,1,3,6,1
2375,3,10,3,19,1,101,1,12,1,29,4,1,1,4,5,2
